trade_date,ticker,ticker_code,score,pred,pred_z,VaR_1pct,risk,_y
2024-07-20,600000.SH,600000,0.0,0.0013835406625288,0.0,-0.023010303624573538,0.023010303624573538,-0.0264302147463667
2024-07-21,600000.SH,600000,0.0,0.0013705219563567,0.0,-0.023010303624573538,0.023010303624573538,0.0276465002430816
2024-07-24,600000.SH,600000,0.0,0.001394827472182,0.0,-0.03321124643257534,0.03321124643257534,-0.0180642244631896
2024-07-25,600000.SH,600000,0.0,0.0013692889363973,0.0,-0.03321124643257534,0.03321124643257534,0.0016591286170011
2024-07-26,600000.SH,600000,0.0,0.0013938028487535,0.0,-0.03321124643257534,0.03321124643257534,0.0219682001111019
2024-07-27,600000.SH,600000,0.0,0.0013901825118258,0.0,-0.03321124643257534,0.03321124643257534,-0.0127513503300741
2024-07-28,600000.SH,600000,0.0,0.0013775310841614,0.0,-0.03321124643257534,0.03321124643257534,-0.0076596304193942
2024-07-31,600000.SH,600000,0.0,0.0013820654947689,0.0,-0.03321124643257534,0.03321124643257534,-0.0190910913971255
2024-08-01,600000.SH,600000,0.0,0.0013949691428885,0.0,-0.03321124643257534,0.03321124643257534,0.007486312959396
2024-08-02,600000.SH,600000,0.0,0.0014121933609008,0.0,-0.03321124643257534,0.03321124643257534,0.0110293738545608
2024-08-03,600000.SH,600000,0.0,0.0013920096676956,0.0,-0.03321124643257534,0.03321124643257534,0.0194894478303915
2024-08-04,600000.SH,600000,0.0,0.0013773975647339,0.0,-0.03321124643257534,0.03321124643257534,0.0052872054223107
2024-08-07,600000.SH,600000,0.0,0.0013896809602771,0.0,-0.03321124643257534,0.03321124643257534,-0.0023938205247581
2024-08-08,600000.SH,600000,0.0,0.0013886269549859,0.0,-0.03321124643257534,0.03321124643257534,-0.0002844923211184
2024-08-09,600000.SH,600000,0.0,0.00139289649099,0.0,-0.03321124643257534,0.03321124643257534,0.0206981593418005
2024-08-10,600000.SH,600000,0.0,0.0013817516825615,0.0,-0.03321124643257534,0.03321124643257534,0.0139075707358791
2024-08-11,600000.SH,600000,0.0,0.0013985312250049,0.0,-0.03321124643257534,0.03321124643257534,0.0203007257263962
2024-08-14,600000.SH,600000,0.0,0.0014119051641621,0.0,-0.03321124643257534,0.03321124643257534,-0.0144425753523083
2024-08-15,600000.SH,600000,0.0,0.001397872920129,0.0,-0.03321124643257534,0.03321124643257534,0.0076265134666839
2024-08-16,600000.SH,600000,0.0,0.0013881827589056,0.0,-0.03321124643257534,0.03321124643257534,0.0031084280845488
2024-08-17,600000.SH,600000,0.0,0.0013957785984344,0.0,-0.03321124643257534,0.03321124643257534,-0.0010317889930133
2024-08-18,600000.SH,600000,0.0,0.0013853667497911,0.0,-0.03321124643257534,0.03321124643257534,-0.0099685530853442
2024-08-21,600000.SH,600000,0.0,0.00138759084114,0.0,-0.02936975420709135,0.02936975420709135,-0.0001583473105979
2024-08-22,600000.SH,600000,0.0,0.0013738546045076,0.0,-0.02936975420709135,0.02936975420709135,-0.0075185808852781
2024-08-23,600000.SH,600000,0.0,0.0013758104235145,0.0,-0.02936975420709135,0.02936975420709135,-0.0349231090345267
2024-08-24,600000.SH,600000,0.0,0.0013913994177649,0.0,-0.02936975420709135,0.02936975420709135,-0.0132946075044011
2024-08-25,600000.SH,600000,0.0,0.00139413996251,0.0,-0.02936975420709135,0.02936975420709135,-0.003435470816408
2024-08-28,600000.SH,600000,0.0,0.0014112422737787,0.0,-0.02936975420709135,0.02936975420709135,-0.0180944999909176
2024-08-29,600000.SH,600000,0.0,0.0014031967372353,0.0,-0.02936975420709135,0.02936975420709135,0.0057209959411714
2024-08-30,600000.SH,600000,0.0,0.0014015661306136,0.0,-0.02936975420709135,0.02936975420709135,0.0034358100444866
2024-08-31,600000.SH,600000,0.0,0.0013983294470226,0.0,-0.02936975420709135,0.02936975420709135,0.0111956190917379
2024-09-01,600000.SH,600000,0.0,0.0014179215693471,0.0,-0.02936975420709135,0.02936975420709135,-0.0055993919369325
2024-09-04,600000.SH,600000,0.0,0.0014060327341775,0.0,-0.02936975420709135,0.02936975420709135,0.0132753767900881
2024-09-05,600000.SH,600000,0.0,0.0014179183550034,0.0,-0.02936975420709135,0.02936975420709135,-0.029113198491788
2024-09-06,600000.SH,600000,0.0,0.0013890781896293,0.0,-0.02936975420709135,0.02936975420709135,0.0289209123946323
2024-09-07,600000.SH,600000,0.0,0.0014058184427581,0.0,-0.02936975420709135,0.02936975420709135,-0.0154128815357126
2024-09-08,600000.SH,600000,0.0,0.0013907720983788,0.0,-0.02936975420709135,0.02936975420709135,-0.0044100910680218
2024-09-13,600000.SH,600000,0.0,0.0013999944727242,0.0,-0.02936975420709135,0.02936975420709135,0.0261944214732363
2024-09-14,600000.SH,600000,0.0,0.001408202778911,0.0,-0.02936975420709135,0.02936975420709135,0.0004996660057894
2024-09-15,600000.SH,600000,0.0,0.0013999795720727,0.0,-0.02936975420709135,0.02936975420709135,0.0140882576853196
2024-09-18,600000.SH,600000,0.0,0.0014283693208423,0.0,-0.02936975420709135,0.02936975420709135,0.0553589901370679
2024-09-19,600000.SH,600000,0.0,0.0014149092132917,0.0,-0.02936975420709135,0.02936975420709135,0.0461354549793067
2024-09-20,600000.SH,600000,0.0,0.0014246610675862,0.0,-0.04548462540905708,0.04548462540905708,0.0387381275201412
2024-09-21,600000.SH,600000,0.0,0.001408451747639,0.0,-0.04548462540905708,0.04548462540905708,0.0019567956872317
2024-09-22,600000.SH,600000,0.0,0.0014184651661889,0.0,-0.04548462540905708,0.04548462540905708,0.0262033492970887
2024-09-25,600000.SH,600000,0.0,0.0014176320640165,0.0,-0.04548462540905708,0.04548462540905708,0.0414651554137583
2024-10-03,600000.SH,600000,0.0,0.0013913310731811,0.0,-0.04548462540905708,0.04548462540905708,-0.057569802500373
2024-10-04,600000.SH,600000,0.0,0.0013555793731753,0.0,-0.04548462540905708,0.04548462540905708,0.0399598989166185
2024-10-05,600000.SH,600000,0.0,0.0013755876885031,0.0,-0.04548462540905708,0.04548462540905708,-0.0143840301307002
2024-10-06,600000.SH,600000,0.0,0.0013601330640134,0.0,-0.04548462540905708,0.04548462540905708,0.0251374983003276
2024-10-09,600000.SH,600000,0.0,0.0013732409195908,0.0,-0.04548462540905708,0.04548462540905708,-0.0145022360151289
2024-10-10,600000.SH,600000,0.0,0.0013910633782007,0.0,-0.04548462540905708,0.04548462540905708,0.0092891374373349
2024-10-11,600000.SH,600000,0.0,0.0013993465469827,0.0,-0.04548462540905708,0.04548462540905708,-0.0142579707225236
2024-10-12,600000.SH,600000,0.0,0.0013920309729778,0.0,-0.04548462540905708,0.04548462540905708,-0.0102426994237401
2024-10-13,600000.SH,600000,0.0,0.001369649571603,0.0,-0.04548462540905708,0.04548462540905708,0.0022105786282302
2024-10-16,600000.SH,600000,0.0,0.001384372331046,0.0,-0.04548462540905708,0.04548462540905708,-0.001188868699615
2024-10-17,600000.SH,600000,0.0,0.0013660104962249,0.0,-0.04548462540905708,0.04548462540905708,0.0066859572368673
2024-10-18,600000.SH,600000,0.0,0.0013721008633699,0.0,-0.04548462540905708,0.04548462540905708,-0.0071492621734826
2024-10-19,600000.SH,600000,0.0,0.0013549904107442,0.0,-0.04548462540905708,0.04548462540905708,-0.0057460525524345
2024-10-20,600000.SH,600000,0.0,0.0013731959895972,0.0,-0.04548462540905708,0.04548462540905708,0.0011433781622642
2024-10-23,600000.SH,600000,0.0,0.0013780912241415,0.0,-0.04548462540905708,0.04548462540905708,-0.0077521961214025
2024-10-24,600000.SH,600000,0.0,0.001376019678055,0.0,-0.04548462540905708,0.04548462540905708,-0.0060183444376067
2024-10-25,600000.SH,600000,0.0,0.0013725106898589,0.0,-0.02880275155047688,0.02880275155047688,-0.0090691779906765
2024-10-26,600000.SH,600000,0.0,0.001375356451187,0.0,-0.02880275155047688,0.02880275155047688,0.0068451818650661
2024-10-27,600000.SH,600000,0.0,0.0014062430532511,0.0,-0.02880275155047688,0.02880275155047688,0.0069322174151487
2024-10-30,600000.SH,600000,0.0,0.0013937466368607,0.0,-0.02880275155047688,0.02880275155047688,0.0098153804145697
2024-10-31,600000.SH,600000,0.0,0.0013869268610229,0.0,-0.02880275155047688,0.02880275155047688,-0.0161896419395146
2024-11-01,600000.SH,600000,0.0,0.0014141086985509,0.0,-0.02880275155047688,0.02880275155047688,0.0347688797290695
2024-11-02,600000.SH,600000,0.0,0.0014047821305798,0.0,-0.02880275155047688,0.02880275155047688,-0.0179949109789389
2024-11-03,600000.SH,600000,0.0,0.0014178512388173,0.0,-0.02880275155047688,0.02880275155047688,-0.0378737308209976
2024-11-06,600000.SH,600000,0.0,0.0014208640893614,0.0,-0.02880275155047688,0.02880275155047688,-0.0056498136141647
2024-11-07,600000.SH,600000,0.0,0.0014124118775117,0.0,-0.02880275155047688,0.02880275155047688,-0.0052389227509118
2024-11-08,600000.SH,600000,0.0,0.0014324733618001,0.0,-0.02880275155047688,0.02880275155047688,0.004165669963106
2024-11-09,600000.SH,600000,0.0,0.0014145303760838,0.0,-0.02880275155047688,0.02880275155047688,-0.0138050269896269
2024-11-10,600000.SH,600000,0.0,0.0014282241852894,0.0,-0.02880275155047688,0.02880275155047688,0.0312175590185224
2024-11-13,600000.SH,600000,0.0,0.0014220101628854,0.0,-0.02880275155047688,0.02880275155047688,-0.0041848762840825
2024-11-14,600000.SH,600000,0.0,0.0013984898541097,0.0,-0.02880275155047688,0.02880275155047688,-0.004171338317195
2024-11-15,600000.SH,600000,0.0,0.0014157156006126,0.0,-0.02880275155047688,0.02880275155047688,-0.0010447716950324
2024-11-16,600000.SH,600000,0.0,0.0014076477090355,0.0,-0.02880275155047688,0.02880275155047688,-0.0251133608011197
2024-11-17,600000.SH,600000,0.0,0.0014109059770788,0.0,-0.02880275155047688,0.02880275155047688,-0.0205197617011672
2024-11-20,600000.SH,600000,0.0,0.0013974173778197,0.0,-0.02880275155047688,0.02880275155047688,-0.0001534479818423
2024-11-21,600000.SH,600000,0.0,0.0013941016917113,0.0,-0.02880275155047688,0.02880275155047688,0.0144269496850237
2024-11-22,600000.SH,600000,0.0,0.0013952236097777,0.0,-0.03775398480291141,0.03775398480291141,0.0004545213847075
2024-11-23,600000.SH,600000,0.0,0.0013826227517177,0.0,-0.03775398480291141,0.03775398480291141,0.0015839618652397
2024-11-24,600000.SH,600000,0.0,0.0013863932428396,0.0,-0.03775398480291141,0.03775398480291141,0.003552436548196
2024-11-27,600000.SH,600000,0.0,0.0013983124351792,0.0,-0.03775398480291141,0.03775398480291141,0.0163802798679117
2024-11-28,600000.SH,600000,0.0,0.0013960508387342,0.0,-0.03775398480291141,0.03775398480291141,0.0135311266105317
2024-11-29,600000.SH,600000,0.0,0.0013857269673063,0.0,-0.03775398480291141,0.03775398480291141,-0.0113997787376428
2024-11-30,600000.SH,600000,0.0,0.0014076904569866,0.0,-0.03775398480291141,0.03775398480291141,0.0073151838435787
2024-12-01,600000.SH,600000,0.0,0.0014092657014432,0.0,-0.03775398480291141,0.03775398480291141,-0.0088141136259063
2024-12-04,600000.SH,600000,0.0,0.0014033892010391,0.0,-0.03775398480291141,0.03775398480291141,0.0188401768111103
2024-12-05,600000.SH,600000,0.0,0.0013998724293625,0.0,-0.03775398480291141,0.03775398480291141,-0.0163096178692324
2024-12-06,600000.SH,600000,0.0,0.0013935362655407,0.0,-0.03775398480291141,0.03775398480291141,0.0184974174211338
2024-12-07,600000.SH,600000,0.0,0.0013962486368879,0.0,-0.03775398480291141,0.03775398480291141,-0.0173144511190473
2024-12-08,600000.SH,600000,0.0,0.0013981074869735,0.0,-0.03775398480291141,0.03775398480291141,-0.0048672681329624
2024-12-11,600000.SH,600000,0.0,0.0014075305516993,0.0,-0.03775398480291141,0.03775398480291141,-0.0104215324534614
2024-12-12,600000.SH,600000,0.0,0.0014026075531066,0.0,-0.03775398480291141,0.03775398480291141,-0.0006001860202187
2024-12-13,600000.SH,600000,0.0,0.001394347191085,0.0,-0.03775398480291141,0.03775398480291141,-0.0007618697459318
2024-12-14,600000.SH,600000,0.0,0.0013917150458836,0.0,-0.03775398480291141,0.03775398480291141,0.0065683142258721
2024-12-15,600000.SH,600000,0.0,0.0013885687162982,0.0,-0.03775398480291141,0.03775398480291141,0.0378950247339184
2024-12-18,600000.SH,600000,0.0,0.0013798382385785,0.0,-0.03775398480291141,0.03775398480291141,0.0247900866542456
2024-12-19,600000.SH,600000,0.0,0.0013940161728156,0.0,-0.03775398480291141,0.03775398480291141,0.0210630326221004
2024-12-20,600000.SH,600000,0.0,0.0013812300732355,0.0,-0.04213618257284282,0.04213618257284282,-0.0014121808372512
2024-12-21,600000.SH,600000,0.0,0.0013895922369891,0.0,-0.04213618257284282,0.04213618257284282,0.0034196706723099
2024-12-22,600000.SH,600000,0.0,0.0013903329338385,0.0,-0.04213618257284282,0.04213618257284282,0.0069100706674716
2024-12-25,600000.SH,600000,0.0,0.0014083137297915,0.0,-0.04213618257284282,0.04213618257284282,-0.0173856136138804
2024-12-26,600000.SH,600000,0.0,0.0014235949671694,0.0,-0.04213618257284282,0.04213618257284282,-0.0120646029410136
2024-12-28,600000.SH,600000,0.0,0.0014037855113885,0.0,-0.04213618257284282,0.04213618257284282,-0.0079665732694557
2024-12-29,600000.SH,600000,0.0,0.0013937870462682,0.0,-0.04213618257284282,0.04213618257284282,0.0072110022722746
2025-01-01,600000.SH,600000,0.0,0.0013700789546218,0.0,-0.04213618257284282,0.04213618257284282,0.0124304809069253
2025-01-02,600000.SH,600000,0.0,0.0013873236759421,0.0,-0.04213618257284282,0.04213618257284282,0.0049607955165811
2025-01-03,600000.SH,600000,0.0,0.0013825732960393,0.0,-0.04213618257284282,0.04213618257284282,-0.0135290496022411
2025-01-04,600000.SH,600000,0.0,0.001388944134387,0.0,-0.04213618257284282,0.04213618257284282,-0.00464303638819
2025-01-05,600000.SH,600000,0.0,0.0013791142763561,0.0,-0.04213618257284282,0.04213618257284282,-0.0109871850223739
2025-01-08,600000.SH,600000,0.0,0.0013747622743065,0.0,-0.04213618257284282,0.04213618257284282,0.0143185863554771
2025-01-09,600000.SH,600000,0.0,0.0013804263536747,0.0,-0.04213618257284282,0.04213618257284282,0.0038349443412388
2025-01-10,600000.SH,600000,0.0,0.0013784004862095,0.0,-0.04213618257284282,0.04213618257284282,0.0026996655315247
2025-01-11,600000.SH,600000,0.0,0.0013843849741461,0.0,-0.04213618257284282,0.04213618257284282,0.0014187943666486
2025-01-12,600000.SH,600000,0.0,0.0013977566986323,0.0,-0.04213618257284282,0.04213618257284282,0.0111336006644748
2025-01-15,600000.SH,600000,0.0,0.0013973282107779,0.0,-0.04213618257284282,0.04213618257284282,0.0001230373149871
2025-01-16,600000.SH,600000,0.0,0.0013983141108043,0.0,-0.04213618257284282,0.04213618257284282,-0.0341610331051315
2025-01-17,600000.SH,600000,0.0,0.0014237892558366,0.0,-0.04213618257284282,0.04213618257284282,0.0333963929318787
2025-01-18,600000.SH,600000,0.0,0.0014128134539511,0.0,-0.036416073597377106,0.036416073597377106,0.003112648456327
2025-01-19,600000.SH,600000,0.0,0.0013980679907856,0.0,-0.036416073597377106,0.036416073597377106,0.0266848260217891
2025-01-22,600000.SH,600000,0.0,0.0014086955475559,0.0,-0.036416073597377106,0.036416073597377106,-0.0195718458508036
2025-01-31,600000.SH,600000,0.0,0.001404751994614,0.0,-0.036416073597377106,0.036416073597377106,-0.0028532481291589
2025-02-01,600000.SH,600000,0.0,0.0014049795206683,0.0,-0.036416073597377106,0.036416073597377106,-0.0043806977664386
2025-02-02,600000.SH,600000,0.0,0.0013936392396438,0.0,-0.036416073597377106,0.036416073597377106,-0.0107724509943802
2025-02-05,600000.SH,600000,0.0,0.001386946602492,0.0,-0.036416073597377106,0.036416073597377106,0.0040243619353073
2025-02-06,600000.SH,600000,0.0,0.0013918601048785,0.0,-0.036416073597377106,0.036416073597377106,0.0113334341169846
2025-02-07,600000.SH,600000,0.0,0.0013916698717611,0.0,-0.036416073597377106,0.036416073597377106,-0.0124030842225315
2025-02-08,600000.SH,600000,0.0,0.0013905388561522,0.0,-0.036416073597377106,0.036416073597377106,0.0125996389860234
2025-02-09,600000.SH,600000,0.0,0.0013862142478281,0.0,-0.036416073597377106,0.036416073597377106,-0.0149981686402066
2025-02-12,600000.SH,600000,0.0,0.0013917278998978,0.0,-0.036416073597377106,0.036416073597377106,0.0244602620653089
2025-02-13,600000.SH,600000,0.0,0.001392808741009,0.0,-0.036416073597377106,0.036416073597377106,-0.0058202824034631
2025-02-14,600000.SH,600000,0.0,0.0013934575792536,0.0,-0.036416073597377106,0.036416073597377106,-0.0061665779630696
2025-02-15,600000.SH,600000,0.0,0.0013976326375251,0.0,-0.036416073597377106,0.036416073597377106,-0.0107676913297877
2025-02-16,600000.SH,600000,0.0,0.0014003781069628,0.0,-0.036416073597377106,0.036416073597377106,-0.0067878701850628
2025-02-19,600000.SH,600000,0.0,0.0013928204920873,0.0,-0.036416073597377106,0.036416073597377106,-0.0075921968950066
2025-02-20,600000.SH,600000,0.0,0.0014009641632374,0.0,-0.036416073597377106,0.036416073597377106,0.0059207956731557
2025-02-21,600000.SH,600000,0.0,0.0014211863264017,0.0,-0.036416073597377106,0.036416073597377106,0.0057200655471334
2025-02-22,600000.SH,600000,0.0,0.0014043107205153,0.0,-0.036416073597377106,0.036416073597377106,-0.00910120342745
2025-02-23,600000.SH,600000,0.0,0.0013824869132209,0.0,-0.02909210041614867,0.02909210041614867,-0.0011333143727972
2025-02-26,600000.SH,600000,0.0,0.0013982084721613,0.0,-0.02909210041614867,0.02909210041614867,-0.0037437401194733
2025-02-27,600000.SH,600000,0.0,0.0014125277581951,0.0,-0.02909210041614867,0.02909210041614867,0.0136344009530111
2025-02-28,600000.SH,600000,0.0,0.0014069342275172,0.0,-0.02909210041614867,0.02909210041614867,-0.0107916225770193
2025-03-01,600000.SH,600000,0.0,0.0014028136888315,0.0,-0.02909210041614867,0.02909210041614867,-0.000920698430561
2025-03-02,600000.SH,600000,0.0,0.0013985239719984,0.0,-0.02909210041614867,0.02909210041614867,-0.0031741287183141
2025-03-05,600000.SH,600000,0.0,0.0013974167587388,0.0,-0.02909210041614867,0.02909210041614867,0.0048763535622726
2025-03-06,600000.SH,600000,0.0,0.0013937626260203,0.0,-0.02909210041614867,0.02909210041614867,-0.0028657543894571
2025-03-07,600000.SH,600000,0.0,0.001393597713758,0.0,-0.02909210041614867,0.02909210041614867,0.0115294294637999
2025-03-08,600000.SH,600000,0.0,0.0013962778748499,0.0,-0.02909210041614867,0.02909210041614867,0.0217321787699706
2025-03-09,600000.SH,600000,0.0,0.0014034341548068,0.0,-0.02909210041614867,0.02909210041614867,0.0187993374632822
2025-03-12,600000.SH,600000,0.0,0.0013799136450354,0.0,-0.02909210041614867,0.02909210041614867,0.0015741550084316
2025-03-13,600000.SH,600000,0.0,0.0014290316355035,0.0,-0.02909210041614867,0.02909210041614867,0.0013541339794818
2025-03-14,600000.SH,600000,0.0,0.0014262021444473,0.0,-0.02909210041614867,0.02909210041614867,-0.0003928968443228
2025-03-15,600000.SH,600000,0.0,0.0014096385295236,0.0,-0.02909210041614867,0.02909210041614867,-0.0172662167374764
2025-03-16,600000.SH,600000,0.0,0.0014034005989267,0.0,-0.02909210041614867,0.02909210041614867,0.0108614549699577
2025-03-19,600000.SH,600000,0.0,0.0013952915964183,0.0,-0.02909210041614867,0.02909210041614867,0.0002007255787532
2025-03-20,600000.SH,600000,0.0,0.0013962787755967,0.0,-0.02909210041614867,0.02909210041614867,-0.012595029953377
2025-03-21,600000.SH,600000,0.0,0.0014014403286056,0.0,-0.02909210041614867,0.02909210041614867,0.0123815131978128
2025-03-22,600000.SH,600000,0.0,0.0013719925200168,0.0,-0.02909210041614867,0.02909210041614867,-0.0145842500474845
2025-03-23,600000.SH,600000,0.0,0.0013693236864969,0.0,-0.029224434944822564,0.029224434944822564,-0.0010298117269966
2025-03-26,600000.SH,600000,0.0,0.0013723586157985,0.0,-0.029224434944822564,0.029224434944822564,-0.0090734584607204
2025-03-27,600000.SH,600000,0.0,0.0013947408003529,0.0,-0.029224434944822564,0.029224434944822564,0.0154012179262252
2025-03-28,600000.SH,600000,0.0,0.0013804717914857,0.0,-0.029224434944822564,0.029224434944822564,-0.0031720804103785
2025-03-29,600000.SH,600000,0.0,0.0013614224789618,0.0,-0.029224434944822564,0.029224434944822564,-0.0822422722964654
2025-04-02,600000.SH,600000,0.0,0.0013815431059451,0.0,-0.029224434944822564,0.029224434944822564,0.064469660232324
