ticker,trade_date,alpha,vol_pred,regime,y_ret_k
300086.SZ,2024-07-05,-0.0016827467820120154,0.07263228683504075,1,-0.047368421
300189.SZ,2024-07-05,0.0014230069148046867,0.09754545661032529,0,-0.074626866
300236.SZ,2024-07-05,0.003597428328485702,0.06341590274231985,0,-0.015057283
300086.SZ,2024-07-08,-0.001612446116441294,0.07426055846194313,0,-0.022099448
300189.SZ,2024-07-08,0.0022175840799377984,0.09754545661032529,0,-0.005376344
300236.SZ,2024-07-08,0.010376027703445334,0.06088118677849612,1,0.053506148
300086.SZ,2024-07-09,-0.0002701088236347072,0.07795564039859385,1,-0.020225989
300189.SZ,2024-07-09,-0.00912125718553414,0.09754545661032529,0,-0.033297297
300236.SZ,2024-07-09,0.007199635328324583,0.06132007822580873,1,-0.003470032
300086.SZ,2024-07-10,-0.007546810688438179,0.08106101037026603,1,0.035059393
300189.SZ,2024-07-10,-0.005673472315710323,0.09754545661032529,0,0.095951689
300236.SZ,2024-07-10,0.02010122007784249,0.05136653828701626,0,0.022475467
300086.SZ,2024-07-11,-0.012734314624872851,0.07201647296907433,1,0.005571031
300189.SZ,2024-07-11,-0.013645439697658357,0.09754545661032529,1,0.005102041
300236.SZ,2024-07-11,0.003672682374723956,0.051197609412088285,1,0.001547988
300086.SZ,2024-07-12,0.006292239346992846,0.07220773947652223,1,-0.024930748
300189.SZ,2024-07-12,-0.008525988655629948,0.09754545661032529,0,-0.040609137
300236.SZ,2024-07-12,0.016672783052165414,0.052433853885764936,2,-0.004636785
300086.SZ,2024-07-15,0.001113741383618861,0.07192134093094708,1,-0.008522727
300189.SZ,2024-07-15,-0.009115598717611296,0.09754545661032529,0,0.005291005
300236.SZ,2024-07-15,0.030169887737324735,0.05364794116224622,2,-0.007763975
300086.SZ,2024-07-16,-0.005513605206175543,0.0705298312043408,1,0.005730659
300189.SZ,2024-07-16,-0.0028984203033282875,0.09754545661032529,1,0.026315789
300236.SZ,2024-07-16,0.019453953163668047,0.055605165050440705,2,-0.01971831
300086.SZ,2024-07-17,-0.013496030267289039,0.06925034660170042,1,-0.002849003
300189.SZ,2024-07-17,0.007208676116651572,0.09754545661032529,1,0.020512821
300236.SZ,2024-07-17,0.008703512227121889,0.05498398189645262,2,0.038633461
300086.SZ,2024-07-18,0.0011164543257445347,0.0694850750811083,1,-0.008571429
300189.SZ,2024-07-18,0.004806895294797959,0.0975149979194034,1,-0.025125628
300236.SZ,2024-07-18,-0.01609863058275042,0.04825499836368026,2,0.004611128
300086.SZ,2024-07-19,-0.004046609733789701,0.06553029170377048,1,0.014409222
300189.SZ,2024-07-19,-0.0017124102199533202,0.09703724798674832,0,-0.015463918
300236.SZ,2024-07-19,0.007460182112152453,0.05036572375798003,0,0.00244798
300086.SZ,2024-07-22,-0.029877717826381586,0.06457909296584699,1,-0.011363636
300189.SZ,2024-07-22,-0.01311390363940607,0.09754545661032529,1,-0.020942408
300236.SZ,2024-07-22,-0.005885367975773828,0.04871693189974467,2,-0.040903541
300086.SZ,2024-07-23,-0.010650933169630256,0.06397686264312118,2,-0.003333333
300189.SZ,2024-07-23,-0.01906875476073114,0.09694886458584247,1,-0.032085561
300236.SZ,2024-07-23,-0.0025164081270489065,0.05072518939022226,2,-0.014640356
300086.SZ,2024-07-24,-0.03313026901810065,0.06383909759673626,2,0.0
300189.SZ,2024-07-24,-0.011632439794713813,0.09754545661032529,1,0.0
300236.SZ,2024-07-24,-0.0008393163518899103,0.05459244082022138,2,0.005813953
300086.SZ,2024-07-25,-0.041042518135787506,0.058897957060725106,2,0.000461308
300189.SZ,2024-07-25,-0.013672985521808043,0.09607749347283458,1,0.016574586
300236.SZ,2024-07-25,-0.002783663151125218,0.050147254675397684,2,0.007707129
300086.SZ,2024-07-26,-0.029180665741400567,0.059051339357504784,2,0.005763689
300189.SZ,2024-07-26,-1.514197498799695e-05,0.09217640423819615,1,0.005434783
300236.SZ,2024-07-26,-0.0012107250135851297,0.05186076581477016,2,0.000637349
300086.SZ,2024-07-29,-0.02481324482588835,0.061279807434660896,2,0.014326648
300189.SZ,2024-07-29,-0.00042732484794963876,0.09278426667082725,1,0.032432432
300236.SZ,2024-07-29,-0.010099558471489007,0.05228436044177398,2,0.024840764
300086.SZ,2024-07-30,-0.0213484695025804,0.061279807434660896,2,0.031073446
300189.SZ,2024-07-30,0.0015035502133307404,0.08837910193061761,1,0.020942408
300236.SZ,2024-07-30,-0.006262881693945401,0.05228436044177398,2,0.015848353
300086.SZ,2024-07-31,-0.022827508225634865,0.05829595742528711,2,0.008219178
300189.SZ,2024-07-31,0.007070726898889825,0.08678592979711489,1,-0.005128205
300236.SZ,2024-07-31,0.0095159149210677,0.055167278129884895,2,-0.003976751
300086.SZ,2024-08-01,-0.021254632198341356,0.06137204532617975,2,0.019021739
300189.SZ,2024-08-01,0.006213127084611863,0.08551849021184606,2,0.0
300236.SZ,2024-08-01,0.010288278386368676,0.047783805427354054,2,-0.020577396
300086.SZ,2024-08-02,-0.02623118031248497,0.05989350620956084,2,-0.024
300189.SZ,2024-08-02,-0.0017931909012573796,0.08170837287106003,2,-0.015463918
300236.SZ,2024-08-02,-0.011403176551966217,0.051936816060423927,2,-0.039197241
300086.SZ,2024-08-05,-0.027880134921565096,0.06097014831477046,0,0.051912568
300189.SZ,2024-08-05,-0.0022746424170490814,0.0734198868346381,2,0.073298429
300236.SZ,2024-08-05,-0.008163695812662344,0.05180813145590782,2,0.010117493
300086.SZ,2024-08-06,-0.020489423711454933,0.06188393021279151,2,-0.012987013
300189.SZ,2024-08-06,-0.012647736437069042,0.06851578263810462,2,-0.043902439
300236.SZ,2024-08-06,0.002506257055013492,0.05709065588441348,2,-0.002907916
300086.SZ,2024-08-07,0.00308810142214845,0.06416364422882988,0,0.028947368
300189.SZ,2024-08-07,0.000296410222600725,0.07579756783141844,0,0.198979592
300236.SZ,2024-08-07,0.013131240670384011,0.0517324527741547,2,0.001944264
300086.SZ,2024-08-08,-0.00891725288479175,0.0643643192361743,2,-0.025575448
300189.SZ,2024-08-08,0.0023142687186107906,0.07686939677285842,2,-0.012765957
300236.SZ,2024-08-08,-4.038035317393854e-05,0.048970714443416136,2,-0.008085382
300086.SZ,2024-08-09,0.01166208603406508,0.0649067542831837,0,0.036745407
300189.SZ,2024-08-09,0.015690196271292603,0.09754545661032529,0,-0.051724138
300236.SZ,2024-08-09,0.011337805459850078,0.04888198218297217,2,-0.009129442
300086.SZ,2024-08-12,-0.001386909808579427,0.06220234583239166,0,-0.007594937
300189.SZ,2024-08-12,0.01572248385801041,0.09228931232984418,0,-0.013636364
300236.SZ,2024-08-12,-0.0013254651727398702,0.04908622502870198,2,0.010858835
300086.SZ,2024-08-13,-0.002001050920700035,0.06462530711879894,0,-0.010204082
300189.SZ,2024-08-13,0.01319016687408731,0.08957025348964444,0,0.00921659
300236.SZ,2024-08-13,-0.0027668576334727666,0.051578382830731004,1,-0.010091146
300086.SZ,2024-08-14,-0.007661083153143296,0.06500886547599675,0,0.0
300189.SZ,2024-08-14,0.011018856737962823,0.08924753805537378,0,0.02739726
300236.SZ,2024-08-14,0.003160718520290092,0.05087595681424237,1,0.011509372
300086.SZ,2024-08-15,-0.01572796521290102,0.060949902527846336,1,0.028350515
300189.SZ,2024-08-15,0.01697304281430549,0.08924753805537378,0,-0.053333333
300236.SZ,2024-08-15,-0.00404368735264025,0.05214872056162537,1,0.000325098
300086.SZ,2024-08-16,-0.01344758816929199,0.06025194521812194,1,-0.035087719
300189.SZ,2024-08-16,0.011653372062434109,0.09085774802613555,0,0.037558685
300236.SZ,2024-08-16,0.0049640516942910055,0.056089288464202997,1,0.008124797
300086.SZ,2024-08-19,0.013961118301225803,0.0632579323074899,0,-0.018181818
300189.SZ,2024-08-19,0.00196295408345508,0.0867699654820788,0,-0.045248869
300236.SZ,2024-08-19,-0.005828801481281511,0.05219762046623988,1,-0.009348807
300086.SZ,2024-08-20,-0.00026508132313694187,0.059607767950696514,0,-0.018518519
300189.SZ,2024-08-20,0.01618646721273553,0.08806449414213936,0,-0.009478673
300236.SZ,2024-08-20,-0.008970440176643822,0.054096559078285825,1,-0.005206638
300086.SZ,2024-08-21,0.00010477606856587222,0.06311084841391972,1,-0.010781671
300189.SZ,2024-08-21,0.0016697275418282762,0.08397671159808262,0,-0.043062201
300236.SZ,2024-08-21,-0.02659792512499816,0.05433127012395063,1,-0.024206739
300086.SZ,2024-08-22,-0.012956689979774345,0.05980204908254265,1,-0.013623978
300189.SZ,2024-08-22,-0.000440742083018192,0.08844919365389527,1,-0.015
300236.SZ,2024-08-22,-0.02103990158731075,0.05433127012395063,1,0.005363728
300086.SZ,2024-08-23,0.00018370459053078017,0.059397277494021294,1,0.022099448
300189.SZ,2024-08-23,-0.0009187751489111158,0.08649777884235826,0,0.040609137
300236.SZ,2024-08-23,-0.021202393679568464,0.05445485183647168,1,-0.004668223
300086.SZ,2024-08-26,-0.01664793248980792,0.060244681246977586,2,-0.010810811
300189.SZ,2024-08-26,-0.00605876233892744,0.087386218250829,2,-0.024390244
300236.SZ,2024-08-26,-0.007887590346654563,0.05663571000786258,1,-0.064321608
300086.SZ,2024-08-27,0.010479505282525517,0.06186351927845862,2,0.010928962
300189.SZ,2024-08-27,0.008586500898448873,0.08224345959046463,0,0.005
300236.SZ,2024-08-27,-0.02295192581602409,0.05663571000786258,1,0.017901898
300086.SZ,2024-08-28,-0.0071251208791102685,0.06257922703203246,2,0.005405405
300189.SZ,2024-08-28,0.0002812149585774319,0.08463906461969753,2,0.004975124
300236.SZ,2024-08-28,-0.027801308831931448,0.056424272387514435,0,0.013366163
300086.SZ,2024-08-29,0.008590812576228953,0.05799488448727037,2,0.010752688
300189.SZ,2024-08-29,0.00749596198873657,0.08811651232534816,2,0.03960396
300236.SZ,2024-08-29,-0.010212882334077647,0.0563856360554901,1,0.022561611
300086.SZ,2024-08-30,0.005345145782568253,0.05915331115030713,2,-0.010638298
300189.SZ,2024-08-30,-0.005877551274534888,0.08643332974572092,2,0.004761905
300236.SZ,2024-08-30,-0.008008942836850878,0.05756300647997545,1,-0.021384929
300086.SZ,2024-09-02,0.00291705974940734,0.060352955146548704,2,-0.002688172
300189.SZ,2024-09-02,0.006649116407344057,0.07745354287929505,2,0.037914692
300236.SZ,2024-09-02,0.0037701351584897764,0.05763144992865013,1,0.001387444
300086.SZ,2024-09-03,-0.01966087769735619,0.05790617248021507,2,-0.010781671
300189.SZ,2024-09-03,-0.0008556939916765543,0.07501844271309159,2,-0.00456621
300236.SZ,2024-09-03,-0.0028960021573941246,0.05770077152636037,1,0.008313128
300086.SZ,2024-09-04,-0.0061219630001713935,0.059378661798820495,2,0.021798365
300189.SZ,2024-09-04,0.012314783167765457,0.07135024698340167,2,-0.004587156
300236.SZ,2024-09-04,0.010349206443705513,0.05654673650786367,1,0.001030574
300086.SZ,2024-09-05,-0.023451767997278165,0.05959695882385545,2,0.112
300189.SZ,2024-09-05,0.006115880106294869,0.07063966295041854,2,-0.013824885
300236.SZ,2024-09-05,0.008117077173782503,0.05792178696859403,1,-0.019560741
300086.SZ,2024-09-06,-0.0006780172942657112,0.059362247778190644,2,-0.043165468
300189.SZ,2024-09-06,0.0014918716697260017,0.048815397833768134,2,0.018691589
300236.SZ,2024-09-06,-0.0004893249865401879,0.05661003055818163,1,-0.006300315
300086.SZ,2024-09-09,-0.0007662910470584174,0.08118496148656001,0,-0.022556391
300189.SZ,2024-09-09,-0.009071968986723062,0.05227995451275044,2,-0.02293578
300236.SZ,2024-09-09,-0.012668730109481779,0.05637531951251683,1,0.019725255
300086.SZ,2024-09-10,0.007740920468857806,0.08352168214394694,0,0.01025641
300189.SZ,2024-09-10,0.002428527042747934,0.05247905048465501,2,-0.028169014
300236.SZ,2024-09-10,-0.011819132967796063,0.05654673650786367,1,-0.000690846
300086.SZ,2024-09-11,0.010574610869569748,0.08352168214394694,0,0.200507614
300189.SZ,2024-09-11,-0.012649001753247215,0.053634456805238345,2,0.033816425
300236.SZ,2024-09-11,-0.008339244833373722,0.058399193775209676,1,-0.01417214
300086.SZ,2024-09-12,0.018831090257762455,0.08352168214394694,0,-0.099365751
300189.SZ,2024-09-12,-0.013509778605926403,0.05617102338039261,2,0.0
300236.SZ,2024-09-12,-0.011244057561907536,0.057375876315007734,1,-0.015077139
300086.SZ,2024-09-13,0.0048187697980532915,0.08378788722137492,0,-0.103286385
300189.SZ,2024-09-13,0.015394618713821992,0.05219523209252659,2,-0.042056075
300236.SZ,2024-09-13,-0.02233387175598986,0.05714116526934293,1,0.007119972
300086.SZ,2024-09-18,0.003326729930802732,0.08378788722137492,0,0.02617801
300189.SZ,2024-09-18,0.0014485946718105123,0.05562807605385735,2,0.058536585
300236.SZ,2024-09-18,-0.021711814996618162,0.056595350534982755,1,-0.01689643
300086.SZ,2024-09-19,0.0029161564344998715,0.08378788722137492,0,-0.025510204
300189.SZ,2024-09-19,-0.0019272490083738943,0.05590991646735495,2,-0.00921659
300236.SZ,2024-09-19,-0.00604362778235434,0.05860159813000844,1,0.0
300086.SZ,2024-09-20,0.013212194118758576,0.08378788722137492,0,-0.013089005
300189.SZ,2024-09-20,0.005862198176249722,0.052490203328081214,2,-0.009302326
300236.SZ,2024-09-20,-0.01976720111768165,0.06498943159574902,0,0.0
300086.SZ,2024-09-23,-0.004447605629569903,0.07959041794102463,0,0.026525199
300189.SZ,2024-09-23,-0.0106760961382006,0.05596928158496797,2,0.03286385
300236.SZ,2024-09-23,-0.0002608951396447865,0.0682223236944806,1,0.000287646
300086.SZ,2024-09-24,0.009331957231583018,0.11535006230869087,0,0.025839793
300189.SZ,2024-09-24,0.012572066291486527,0.05947573445918348,2,0.018181818
300236.SZ,2024-09-24,0.01908395735792474,0.05927119351610491,1,-0.000287563
300086.SZ,2024-09-25,0.007682846536631036,0.11535006230869087,0,0.027707809
300189.SZ,2024-09-25,0.005063634522916972,0.05944333735256354,2,0.026785714
300236.SZ,2024-09-25,0.013721202986664465,0.07161579708594905,1,0.045951388
300086.SZ,2024-09-26,-0.0045328510655885555,0.11535006230869087,0,0.058823529
300189.SZ,2024-09-26,-0.00770703562797895,0.05991879720231187,2,0.043478261
300236.SZ,2024-09-26,0.029663131119059123,0.0670440623182667,1,0.073221038
300086.SZ,2024-09-27,-0.004091714354759479,0.11535006230869087,0,0.143518519
300189.SZ,2024-09-27,-0.012732164779400503,0.058267342272604494,2,0.145833333
300236.SZ,2024-09-27,0.008957277273483513,0.05667642053428934,0,0.14445868
300086.SZ,2024-09-30,-0.014417609988985104,0.11535006230869087,0,0.127530364
300189.SZ,2024-09-30,-0.015045419245888089,0.05546105974947487,0,0.145454545
300236.SZ,2024-09-30,-0.0025464212271453534,0.08744264200774075,0,0.200111951
300086.SZ,2024-10-08,-0.01856866657757748,0.11535006230869087,0,-0.149012567
300189.SZ,2024-10-08,-0.01874579188865302,0.08285766310984138,0,-0.152380952
300236.SZ,2024-10-08,-0.03853042690141281,0.1048421197866969,0,-0.092817164
300086.SZ,2024-10-09,-0.02908652576385514,0.11535006230869087,0,0.021097046
300189.SZ,2024-10-09,-0.0172348252362383,0.08405172345334075,0,0.06741573
300236.SZ,2024-10-09,-0.02714350440697839,0.11121230469048471,0,-0.036246787
300086.SZ,2024-10-10,-0.02901488671431728,0.11535006230869087,0,-0.04338843
300189.SZ,2024-10-10,-0.023076294755460254,0.1004590782141874,0,-0.077192982
300236.SZ,2024-10-10,-0.030959724655764548,0.10983723955225243,0,-0.057615364
300086.SZ,2024-10-11,-0.02032714904665307,0.11535006230869087,0,0.019438445
300189.SZ,2024-10-11,-0.024486925236710075,0.10033527836421932,0,0.045627376
300236.SZ,2024-10-11,-0.008542428252059359,0.09666558093814935,0,0.030285876
300086.SZ,2024-10-14,0.006705137950461538,0.11535006230869087,0,-0.021186441
300189.SZ,2024-10-14,0.005199396792229401,0.10015502774858623,0,0.025454545
300236.SZ,2024-10-14,-0.010608549993747773,0.09666558093814935,0,-0.02032967
300086.SZ,2024-10-15,-0.0032093442351225974,0.11535006230869087,0,0.0
300189.SZ,2024-10-15,0.002755615177400737,0.10015502774858623,0,0.003546099
300236.SZ,2024-10-15,0.004943543895338641,0.0953968120595595,0,0.003084689
300086.SZ,2024-10-16,-0.0016039517469932764,0.11535006230869087,0,0.012987013
300189.SZ,2024-10-16,-0.008429079169379248,0.10015502774858623,0,-0.007067138
300236.SZ,2024-10-16,0.02063097780972797,0.0953968120595595,0,-0.00503215
300086.SZ,2024-10-17,-0.010732167786695154,0.11123672827326894,0,0.040598291
300189.SZ,2024-10-17,-0.008960552601761653,0.10029030727729402,0,0.010676157
300236.SZ,2024-10-17,0.009807151126717897,0.09552061190952756,0,0.077549874
300086.SZ,2024-10-18,-0.008399026873248751,0.10857086076964792,0,0.008213552
300189.SZ,2024-10-18,-0.01750297750073634,0.09657587891662564,0,0.031690141
300236.SZ,2024-10-18,-0.010270100369990072,0.09189681683399095,0,0.027640156
300086.SZ,2024-10-21,-0.0047206662401605174,0.1150898627216258,0,0.028513238
300189.SZ,2024-10-21,-0.010390408368508587,0.09959263246440073,0,0.078498294
300236.SZ,2024-10-21,-0.022281851928361927,0.09633790276169332,0,-0.017000761
300086.SZ,2024-10-22,0.003172731032462807,0.1131350019573869,0,-0.005940594
300189.SZ,2024-10-22,-0.01480053053151821,0.0997770668907294,0,0.006329114
300236.SZ,2024-10-22,-0.0020488958294500484,0.09552061190952756,0,-0.01600413
300086.SZ,2024-10-23,0.0005432593727390636,0.11336527091970627,0,-0.003984064
300189.SZ,2024-10-23,0.005927985865098054,0.10025645094353597,0,-0.053459119
300236.SZ,2024-10-23,-0.013560515364594784,0.0953639631330418,0,-0.002623295
300086.SZ,2024-10-24,0.0038907254711039807,0.10032362253297233,0,0.03
300189.SZ,2024-10-24,-0.013045863801099863,0.09928963321533477,0,0.009966777
300236.SZ,2024-10-24,0.011739026817196236,0.09262717018234115,0,0.014992109
300086.SZ,2024-10-25,-0.010121497878931575,0.09248672471142205,0,0.046601942
300189.SZ,2024-10-25,-0.02418442941824119,0.09546905034631506,0,0.075657895
300236.SZ,2024-10-25,0.001836069052920598,0.0897504792025114,0,-0.006478362
300086.SZ,2024-10-28,-0.007409956165149564,0.09740102499647982,0,-0.042671614
300189.SZ,2024-10-28,-0.008978690704931394,0.09508539969099297,0,-0.048929664
300236.SZ,2024-10-28,-0.004158500571908874,0.08630288467276846,0,-0.023735003
300086.SZ,2024-10-29,0.0019080243527177503,0.0975055827014038,0,-0.019379845
300189.SZ,2024-10-29,-0.002884488439713866,0.09508263320855678,0,0.022508039
300236.SZ,2024-10-29,-2.922183472595574e-05,0.08638736170685168,0,0.026716538
300086.SZ,2024-10-30,0.0059618062483468934,0.09696035402991124,0,0.017786561
300189.SZ,2024-10-30,-0.027688687192233663,0.09430616176625847,0,0.031446541
300236.SZ,2024-10-30,-0.00906307978076581,0.0932519179349206,0,0.022118137
300086.SZ,2024-10-31,0.009001290836789935,0.09679487555913918,0,-0.050485437
300189.SZ,2024-10-31,-0.020161019879823744,0.09675515781561145,0,-0.012195122
300236.SZ,2024-10-31,-0.005399589299384054,0.0940998644079431,0,-0.049643585
300086.SZ,2024-11-01,-0.002233353236830091,0.09292260227828747,2,0.016359918
300189.SZ,2024-11-01,-0.0075215881342992705,0.09661987828690366,0,-0.037037037
300236.SZ,2024-11-01,-0.015406277149165603,0.09396458487923531,0,0.047147067
300086.SZ,2024-11-04,-0.009393455516228858,0.09551850163540027,0,0.084507042
300189.SZ,2024-11-04,-0.0005999935998540888,0.09743716913906944,0,0.054487179
300236.SZ,2024-11-04,-0.016807797768834266,0.0922694765722271,0,0.023791251
300086.SZ,2024-11-05,-0.007894829032293058,0.0903151338668332,2,0.009276438
300189.SZ,2024-11-05,3.743599035543356e-05,0.08516693985256155,0,0.200607903
300236.SZ,2024-11-05,-0.007930289953092216,0.0926169460455011,0,0.001749125
300086.SZ,2024-11-06,0.0013060126467341283,0.09733282445067329,0,0.038602941
300189.SZ,2024-11-06,-0.015960850879146955,0.07846727159304938,0,0.091139241
300236.SZ,2024-11-06,-0.009178431051376851,0.07616836552254261,0,0.016961836
300086.SZ,2024-11-07,0.009121345918355861,0.08107044222629409,0,-0.030088496
300189.SZ,2024-11-07,-0.010349761715313375,0.0813945727179835,0,-0.067285383
300236.SZ,2024-11-07,-0.013347401412685499,0.071576112051133,0,0.010792249
300086.SZ,2024-11-08,-0.0099204825682651,0.08262504030953605,0,0.001824818
300189.SZ,2024-11-08,-0.012601015044326607,0.08232653092331921,0,-0.024875622
300236.SZ,2024-11-08,-0.019484989602806875,0.07168677793489248,0,0.08080563
300086.SZ,2024-11-11,-0.0056704991092960825,0.08125487665262277,0,-0.005464481
300189.SZ,2024-11-11,-0.018854649109024416,0.08141289051504702,0,-0.030612245
300236.SZ,2024-11-11,-0.02909624020266736,0.06273251272866423,0,-0.015267176
300086.SZ,2024-11-12,-0.008821190464973767,0.07940202835998598,0,-0.018315018
300189.SZ,2024-11-12,-0.013167375722564031,0.07820319427540809,0,0.007894737
300236.SZ,2024-11-12,-0.021736141671965404,0.07144980204476242,0,0.029867761
300086.SZ,2024-11-13,-0.019734436860403874,0.08084585640928697,0,-0.037313433
300189.SZ,2024-11-13,0.008744534541263824,0.07779349112305842,0,-0.067885117
300236.SZ,2024-11-13,-0.01576192368044261,0.07030954915399373,0,-0.071064866
300086.SZ,2024-11-14,-0.006525591388288693,0.07793674447860831,0,-0.025193798
300189.SZ,2024-11-14,0.002131684487461791,0.07903723129566237,0,-0.044817927
300236.SZ,2024-11-14,-0.03002534699438637,0.07055549456646099,0,-0.053145853
300086.SZ,2024-11-15,-0.013652256060010607,0.07738594414873387,2,-0.023856859
300189.SZ,2024-11-15,-0.0052943071786335305,0.07850045112432912,0,-0.041055718
300236.SZ,2024-11-15,-0.011433520595889398,0.07532118162278664,0,-0.027183489
300086.SZ,2024-11-18,-0.009241083081122113,0.07717595403942813,2,0.022403259
300189.SZ,2024-11-18,0.002721683856268286,0.07550414319785118,0,0.03058104
300236.SZ,2024-11-18,-0.021020322425331132,0.07452472112247255,0,0.037774903
300086.SZ,2024-11-19,-0.0012218183514383454,0.0777516432905563,2,0.029880478
300189.SZ,2024-11-19,0.007312720608975912,0.07772924677197729,0,0.059347181
300236.SZ,2024-11-19,-0.009730678717427197,0.07097539674755517,0,-0.00797806
300086.SZ,2024-11-20,-0.007435513179506431,0.07728327592387685,2,0.003868472
300189.SZ,2024-11-20,0.0001439864546218242,0.07721928615498229,2,0.016806723
300236.SZ,2024-11-20,-0.007180803451674263,0.07207143795838139,2,-0.010555416
300086.SZ,2024-11-21,-0.018520733796972586,0.07786842117522738,2,-0.038535645
300189.SZ,2024-11-21,0.0032224646527664875,0.0831790448607728,0,-0.013774105
