trade_date,gross_ret,net_ret,turnover,n_positions,cap_hit_ratio
2024-11-16,-0.006278340200279925,-0.006278340200279925,0.0,1,1.0
2024-11-17,-0.0051299404252918,-0.0051299404252918,0.0,1,1.0
2024-11-20,-3.8361995460575e-05,-3.8361995460575e-05,0.0,1,1.0
2024-11-21,0.003606737421255925,0.003606737421255925,0.0,1,1.0
2024-11-22,0.000113630346176875,0.000113630346176875,0.0,1,1.0
2024-11-23,0.000395990466309925,0.000395990466309925,0.0,1,1.0
2024-11-24,0.000888109137049,0.000888109137049,0.0,1,1.0
2024-11-27,0.004095069966977925,0.004095069966977925,0.0,1,1.0
2024-11-28,0.003382781652632925,0.003382781652632925,0.0,1,1.0
2024-11-29,-0.0028499446844107,-0.0028499446844107,0.0,1,1.0
2024-11-30,0.001828795960894675,0.001828795960894675,0.0,1,1.0
2024-12-01,-0.002203528406476575,-0.002203528406476575,0.0,1,1.0
2024-12-04,0.004710044202777575,0.004710044202777575,0.0,1,1.0
2024-12-05,-0.0040774044673081,-0.0040774044673081,0.0,1,1.0
2024-12-06,0.00462435435528345,0.00462435435528345,0.0,1,1.0
2024-12-07,-0.004328612779761825,-0.004328612779761825,0.0,1,1.0
2024-12-08,-0.0012168170332406,-0.0012168170332406,0.0,1,1.0
2024-12-11,-0.00260538311336535,-0.00260538311336535,0.0,1,1.0
2024-12-12,-0.000150046505054675,-0.000150046505054675,0.0,1,1.0
2024-12-13,-0.00019046743648295,-0.00019046743648295,0.0,1,1.0
2024-12-14,0.001642078556468025,0.001642078556468025,0.0,1,1.0
2024-12-15,0.0094737561834796,0.0094737561834796,0.0,1,1.0
2024-12-18,0.0061975216635614,0.0061975216635614,0.0,1,1.0
2024-12-19,0.0052657581555251,0.0052657581555251,0.0,1,1.0
2024-12-20,-0.0003530452093128,-0.0003530452093128,0.0,1,1.0
2024-12-21,0.000854917668077475,0.000854917668077475,0.0,1,1.0
2024-12-22,0.0017275176668679,0.0017275176668679,0.0,1,1.0
2024-12-25,-0.0043464034034701,-0.0043464034034701,0.0,1,1.0
2024-12-26,-0.0030161507352534,-0.0030161507352534,0.0,1,1.0
2024-12-28,-0.001991643317363925,-0.001991643317363925,0.0,1,1.0
2024-12-29,0.00180275056806865,0.00180275056806865,0.0,1,1.0
2025-01-01,0.003107620226731325,0.003107620226731325,0.0,1,1.0
2025-01-02,0.001240198879145275,0.001240198879145275,0.0,1,1.0
2025-01-03,-0.003382262400560275,-0.003382262400560275,0.0,1,1.0
2025-01-04,-0.0011607590970475,-0.0011607590970475,0.0,1,1.0
2025-01-05,-0.002746796255593475,-0.002746796255593475,0.0,1,1.0
2025-01-08,0.003579646588869275,0.003579646588869275,0.0,1,1.0
2025-01-09,0.0009587360853097,0.0009587360853097,0.0,1,1.0
2025-01-10,0.000674916382881175,0.000674916382881175,0.0,1,1.0
2025-01-11,0.00035469859166215,0.00035469859166215,0.0,1,1.0
2025-01-12,0.0027834001661187,0.0027834001661187,0.0,1,1.0
2025-01-15,3.0759328746775e-05,3.0759328746775e-05,0.0,1,1.0
2025-01-16,-0.008540258276282875,-0.008540258276282875,0.0,1,1.0
2025-01-17,0.008349098232969676,0.008349098232969676,0.0,1,1.0
2025-01-18,0.00077816211408175,0.00077816211408175,0.0,1,1.0
2025-01-19,0.006671206505447275,0.006671206505447275,0.0,1,1.0
2025-01-22,-0.0048929614627009,-0.0048929614627009,0.0,1,1.0
2025-01-31,-0.000713312032289725,-0.000713312032289725,0.0,1,1.0
2025-02-01,-0.00109517444160965,-0.00109517444160965,0.0,1,1.0
2025-02-02,-0.00269311274859505,-0.00269311274859505,0.0,1,1.0
2025-02-05,0.001006090483826825,0.001006090483826825,0.0,1,1.0
2025-02-06,0.00283335852924615,0.00283335852924615,0.0,1,1.0
2025-02-07,-0.003100771055632875,-0.003100771055632875,0.0,1,1.0
2025-02-08,0.00314990974650585,0.00314990974650585,0.0,1,1.0
2025-02-09,-0.00374954216005165,-0.00374954216005165,0.0,1,1.0
2025-02-12,0.006115065516327225,0.006115065516327225,0.0,1,1.0
2025-02-13,-0.001455070600865775,-0.001455070600865775,0.0,1,1.0
2025-02-14,-0.0015416444907674,-0.0015416444907674,0.0,1,1.0
2025-02-15,-0.002691922832446925,-0.002691922832446925,0.0,1,1.0
2025-02-16,-0.0016969675462657,-0.0016969675462657,0.0,1,1.0
2025-02-19,-0.00189804922375165,-0.00189804922375165,0.0,1,1.0
2025-02-20,0.001480198918288925,0.001480198918288925,0.0,1,1.0
2025-02-21,0.00143001638678335,0.00143001638678335,0.0,1,1.0
2025-02-22,-0.0022753008568625,-0.0022753008568625,0.0,1,1.0
2025-02-23,-0.0002833285931993,-0.0002833285931993,0.0,1,1.0
2025-02-26,-0.000935935029868325,-0.000935935029868325,0.0,1,1.0
2025-02-27,0.003408600238252775,0.003408600238252775,0.0,1,1.0
2025-02-28,-0.002697905644254825,-0.002697905644254825,0.0,1,1.0
2025-03-01,-0.00023017460764025,-0.00023017460764025,0.0,1,1.0
2025-03-02,-0.000793532179578525,-0.000793532179578525,0.0,1,1.0
2025-03-05,0.00121908839056815,0.00121908839056815,0.0,1,1.0
2025-03-06,-0.000716438597364275,-0.000716438597364275,0.0,1,1.0
2025-03-07,0.002882357365949975,0.002882357365949975,0.0,1,1.0
2025-03-08,0.00543304469249265,0.00543304469249265,0.0,1,1.0
2025-03-09,0.00469983436582055,0.00469983436582055,0.0,1,1.0
2025-03-12,0.0003935387521079,0.0003935387521079,0.0,1,1.0
2025-03-13,0.00033853349487045,0.00033853349487045,0.0,1,1.0
2025-03-14,-9.82242110807e-05,-9.82242110807e-05,0.0,1,1.0
2025-03-15,-0.0043165541843691,-0.0043165541843691,0.0,1,1.0
2025-03-16,0.002715363742489425,0.002715363742489425,0.0,1,1.0
2025-03-19,5.01813946883e-05,5.01813946883e-05,0.0,1,1.0
2025-03-20,-0.00314875748834425,-0.00314875748834425,0.0,1,1.0
2025-03-21,0.0030953782994532,0.0030953782994532,0.0,1,1.0
2025-03-22,-0.003646062511871125,-0.003646062511871125,0.0,1,1.0
2025-03-23,-0.00025745293174915,-0.00025745293174915,0.0,1,1.0
2025-03-26,-0.0022683646151801,-0.0022683646151801,0.0,1,1.0
2025-03-27,0.0038503044815563,0.0038503044815563,0.0,1,1.0
2025-03-28,-0.000793020102594625,-0.000793020102594625,0.0,1,1.0
2025-03-29,-0.02056056807411635,-0.02056056807411635,0.0,1,1.0
2025-04-02,0.016117415058081,0.016117415058081,0.0,1,1.0
2025-04-03,-0.0057572413812465,-0.0057572413812465,0.0,1,1.0
2025-04-04,-0.000367396773667225,-0.000367396773667225,0.0,1,1.0
2025-04-05,0.002736965104366375,0.002736965104366375,0.0,1,1.0
2025-04-06,0.002154025129938175,0.002154025129938175,0.0,1,1.0
2025-04-09,0.007709077455763375,0.007709077455763375,0.0,1,1.0
2025-04-10,0.00369158269267925,0.00369158269267925,0.0,1,1.0
2025-04-11,0.0028521356759401,0.0028521356759401,0.0,1,1.0
2025-04-12,0.00191465440040565,0.00191465440040565,0.0,1,1.0
2025-04-13,-0.006407375643007125,-0.006407375643007125,0.0,1,1.0
2025-04-16,0.004137860416924025,0.004137860416924025,0.0,1,1.0
2025-04-17,-0.001078318051170275,-0.001078318051170275,0.0,1,1.0
2025-04-18,0.001225566364196,0.001225566364196,0.0,1,1.0
2025-04-19,-0.003008481016254925,-0.003008481016254925,0.0,1,1.0
2025-04-20,0.003930606545691975,0.003930606545691975,0.0,1,1.0
2025-04-23,0.001737111203466625,0.001737111203466625,0.0,1,1.0
2025-04-24,0.002932285370095375,0.002932285370095375,0.0,1,1.0
2025-04-25,0.00485242944730495,0.00485242944730495,0.0,1,1.0
2025-05-01,0.0047866192955772,0.0047866192955772,0.0,1,1.0
2025-05-02,0.0057097747656901,0.0057097747656901,0.0,1,1.0
2025-05-03,0.00366327867767895,0.00366327867767895,0.0,1,1.0
2025-05-04,-0.00082250995061565,-0.00082250995061565,0.0,1,1.0
2025-05-07,0.007111557052873625,0.007111557052873625,0.0,1,1.0
2025-05-08,0.0013088010722892,0.0013088010722892,0.0,1,1.0
2025-05-09,0.003049977278872275,0.003049977278872275,0.0,1,1.0
2025-05-10,-0.003426700632310025,-0.003426700632310025,0.0,1,1.0
2025-05-11,-0.0023476565195447,-0.0023476565195447,0.0,1,1.0
2025-05-14,0.0065793075590763,0.0065793075590763,0.0,1,1.0
2025-05-15,-0.000799603269420925,-0.000799603269420925,0.0,1,1.0
2025-05-16,0.0035668753399806,0.0035668753399806,0.0,1,1.0
2025-05-17,-0.003606995355535775,-0.003606995355535775,0.0,1,1.0
2025-05-18,-0.004352949622673475,-0.004352949622673475,0.0,1,1.0
2025-05-21,0.003317432149501625,0.003317432149501625,0.0,1,1.0
2025-05-22,-2.0203871025054054e-05,-2.0203871025054054e-05,0.0,1,1.0
2025-05-23,-0.001356147475405475,-0.001356147475405475,0.0,1,1.0
2025-05-24,0.004370255064222,0.004370255064222,0.0,1,1.0
2025-05-25,0.004160422773434025,0.004160422773434025,0.0,1,1.0
2025-05-29,-0.0026449698802256,-0.0026449698802256,0.0,1,1.0
2025-05-30,-0.002449226280281025,-0.002449226280281025,0.0,1,1.0
2025-05-31,-3.0321768758925e-05,-3.0321768758925e-05,0.0,1,1.0
2025-06-01,-2.4618292112782436e-05,-2.4618292112782436e-05,0.0,1,1.0
2025-06-04,0.0007712216025607,0.0007712216025607,0.0,1,1.0
2025-06-05,0.001201312380858175,0.001201312380858175,0.0,1,1.0
2025-06-06,0.001732799034402025,0.001732799034402025,0.0,1,1.0
2025-06-07,-0.003067517060291375,-0.003067517060291375,0.0,1,1.0
2025-06-08,0.005325507201441075,0.005325507201441075,0.0,1,1.0
2025-06-11,-0.000601386459226275,-0.000601386459226275,0.0,1,1.0
2025-06-12,0.004726601966945775,0.004726601966945775,0.0,1,1.0
2025-06-13,-0.0009611765229404,-0.0009611765229404,0.0,1,1.0
2025-06-14,0.006388867659020125,0.006388867659020125,0.0,1,1.0
2025-06-15,0.00459551912692955,0.00459551912692955,0.0,1,1.0
2025-06-18,0.000711736675741075,0.000711736675741075,0.0,1,1.0
2025-06-19,0.0029412448849969,0.0029412448849969,0.0,1,1.0
2025-06-20,0.00257831146601345,0.00257831146601345,0.0,1,1.0
2025-06-21,-0.0015732759617754,-0.0015732759617754,0.0,1,1.0
2025-06-22,0.0072104669415725,0.0072104669415725,0.0,1,1.0
2025-06-25,0.0049128903561492,0.0049128903561492,0.0,1,1.0
2025-06-26,0.000809308021412925,0.000809308021412925,0.0,1,1.0
2025-06-27,0.000217332782032225,0.000217332782032225,0.0,1,1.0
2025-06-28,0.001879123104503275,0.001879123104503275,0.0,1,1.0
2025-06-29,0.0,0.0,0.0,1,1.0
2025-07-02,-0.00199283099747805,-0.00199283099747805,0.0,1,1.0
2025-07-03,-0.001348371520077225,-0.001348371520077225,0.0,1,1.0
2025-07-04,0.001796996394473825,0.001796996394473825,0.0,1,1.0
2025-07-05,-0.007285230727706025,-0.007285230727706025,0.0,1,1.0
2025-07-06,0.005315400425678725,0.005315400425678725,0.0,1,1.0
2025-07-09,-0.0029909410878621,-0.0029909410878621,0.0,1,1.0
2025-07-10,-0.00141658468697645,-0.00141658468697645,0.0,1,1.0
2025-07-11,-0.0002353914897784,-0.0002353914897784,0.0,1,1.0
2025-07-12,0.000775226155633625,0.000775226155633625,0.0,1,1.0
2025-07-13,8.767829589245e-05,8.767829589245e-05,0.0,1,1.0
2025-07-16,-0.004303239879470175,-0.004303239879470175,0.0,1,1.0
2025-07-17,0.001663840688149875,0.001663840688149875,0.0,1,1.0
2025-07-18,-0.0061155726889356,-0.0061155726889356,0.0,1,1.0
2025-07-19,0.00111799364289555,0.00111799364289555,0.0,1,1.0
2025-07-20,0.000333956769909825,0.000333956769909825,0.0,1,1.0
2025-07-23,-0.006336045680348425,-0.006336045680348425,0.0,1,1.0
2025-07-24,0.0024830940754613,0.0024830940754613,0.0,1,1.0
2025-07-25,-0.000999782457046025,-0.000999782457046025,0.0,1,1.0
2025-07-26,0.000976705461658325,0.000976705461658325,0.0,1,1.0
2025-07-27,0.0044149365692349,0.0044149365692349,0.0,1,1.0
2025-07-30,0.01132036112156685,0.01132036112156685,0.0,1,1.0
2025-07-31,0.0015443310132298,0.0015443310132298,0.0,1,1.0
2025-08-01,0.001917884933296025,0.001917884933296025,0.0,1,1.0
2025-08-02,0.0,0.0,0.0,1,1.0
2025-08-03,0.0,0.0,0.0,1,1.0
2025-08-06,-0.00039568488089485,-0.00039568488089485,0.0,1,1.0
2025-08-07,-0.0009993330583057,-0.0009993330583057,0.0,1,1.0
2025-08-08,0.000319836497995425,0.000319836497995425,0.0,1,1.0
2025-08-09,-0.004080844340657525,-0.004080844340657525,0.0,1,1.0
2025-08-10,0.000373933018342425,0.000373933018342425,0.0,1,1.0
2025-08-13,0.0011294234532681,0.0011294234532681,0.0,1,1.0
2025-08-14,0.000517882920417925,0.000517882920417925,0.0,1,1.0
2025-08-15,0.00060157389731995,0.00060157389731995,0.0,1,1.0
2025-08-16,0.0025867790175824,0.0025867790175824,0.0,1,1.0
2025-08-17,0.0,0.0,0.0,1,1.0
2025-08-20,0.0,0.0,0.0,1,1.0
2025-08-21,-0.003214612124692,-0.003214612124692,0.0,1,1.0
2025-08-22,0.0021471105881639,0.0021471105881639,0.0,1,1.0
2025-08-23,-0.003392853168669925,-0.003392853168669925,0.0,1,1.0
2025-08-24,-0.003566997237145525,-0.003566997237145525,0.0,1,1.0
