ticker,trade_date,y_ret_k,alpha,vol_pred,regime
300236.SZ,2024-08-20,-0.005206638,-0.008970440176643822,0.054096559078285825,1
300086.SZ,2024-08-21,-0.010781671,0.00010477606856587222,0.06311084841391972,1
300189.SZ,2024-08-21,-0.043062201,0.0016697275418282762,0.08397671159808262,0
300236.SZ,2024-08-21,-0.024206739,-0.02659792512499816,0.05433127012395063,1
300086.SZ,2024-08-22,-0.013623978,-0.012956689979774345,0.05980204908254265,1
300189.SZ,2024-08-22,-0.015,-0.000440742083018192,0.08844919365389527,1
300236.SZ,2024-08-22,0.005363728,-0.02103990158731075,0.05433127012395063,1
300086.SZ,2024-08-23,0.022099448,0.00018370459053078017,0.059397277494021294,1
300189.SZ,2024-08-23,0.040609137,-0.0009187751489111158,0.08649777884235826,0
300236.SZ,2024-08-23,-0.004668223,-0.021202393679568464,0.05445485183647168,1
300086.SZ,2024-08-26,-0.010810811,-0.01664793248980792,0.060244681246977586,2
300189.SZ,2024-08-26,-0.024390244,-0.00605876233892744,0.087386218250829,2
300236.SZ,2024-08-26,-0.064321608,-0.007887590346654563,0.05663571000786258,1
300086.SZ,2024-08-27,0.010928962,0.010479505282525517,0.06186351927845862,2
300189.SZ,2024-08-27,0.005,0.008586500898448873,0.08224345959046463,0
300236.SZ,2024-08-27,0.017901898,-0.02295192581602409,0.05663571000786258,1
300086.SZ,2024-08-28,0.005405405,-0.0071251208791102685,0.06257922703203246,2
300189.SZ,2024-08-28,0.004975124,0.0002812149585774319,0.08463906461969753,2
300236.SZ,2024-08-28,0.013366163,-0.027801308831931448,0.056424272387514435,0
300086.SZ,2024-08-29,0.010752688,0.008590812576228953,0.05799488448727037,2
300189.SZ,2024-08-29,0.03960396,0.00749596198873657,0.08811651232534816,2
300236.SZ,2024-08-29,0.022561611,-0.010212882334077647,0.0563856360554901,1
300086.SZ,2024-08-30,-0.010638298,0.005345145782568253,0.05915331115030713,2
300189.SZ,2024-08-30,0.004761905,-0.005877551274534888,0.08643332974572092,2
300236.SZ,2024-08-30,-0.021384929,-0.008008942836850878,0.05756300647997545,1
300086.SZ,2024-09-02,-0.002688172,0.00291705974940734,0.060352955146548704,2
300189.SZ,2024-09-02,0.037914692,0.006649116407344057,0.07745354287929505,2
300236.SZ,2024-09-02,0.001387444,0.0037701351584897764,0.05763144992865013,1
300086.SZ,2024-09-03,-0.010781671,-0.01966087769735619,0.05790617248021507,2
300189.SZ,2024-09-03,-0.00456621,-0.0008556939916765543,0.07501844271309159,2
300236.SZ,2024-09-03,0.008313128,-0.0028960021573941246,0.05770077152636037,1
300086.SZ,2024-09-04,0.021798365,-0.0061219630001713935,0.059378661798820495,2
300189.SZ,2024-09-04,-0.004587156,0.012314783167765457,0.07135024698340167,2
300236.SZ,2024-09-04,0.001030574,0.010349206443705513,0.05654673650786367,1
300086.SZ,2024-09-05,0.112,-0.023451767997278165,0.05959695882385545,2
300189.SZ,2024-09-05,-0.013824885,0.006115880106294869,0.07063966295041854,2
300236.SZ,2024-09-05,-0.019560741,0.008117077173782503,0.05792178696859403,1
300086.SZ,2024-09-06,-0.043165468,-0.0006780172942657112,0.059362247778190644,2
300189.SZ,2024-09-06,0.018691589,0.0014918716697260017,0.048815397833768134,2
300236.SZ,2024-09-06,-0.006300315,-0.0004893249865401879,0.05661003055818163,1
300086.SZ,2024-09-09,-0.022556391,-0.0007662910470584174,0.08118496148656001,0
300189.SZ,2024-09-09,-0.02293578,-0.009071968986723062,0.05227995451275044,2
300236.SZ,2024-09-09,0.019725255,-0.012668730109481779,0.05637531951251683,1
300086.SZ,2024-09-10,0.01025641,0.007740920468857806,0.08352168214394694,0
300189.SZ,2024-09-10,-0.028169014,0.002428527042747934,0.05247905048465501,2
300236.SZ,2024-09-10,-0.000690846,-0.011819132967796063,0.05654673650786367,1
300086.SZ,2024-09-11,0.200507614,0.010574610869569748,0.08352168214394694,0
300189.SZ,2024-09-11,0.033816425,-0.012649001753247215,0.053634456805238345,2
300236.SZ,2024-09-11,-0.01417214,-0.008339244833373722,0.058399193775209676,1
300086.SZ,2024-09-12,-0.099365751,0.018831090257762455,0.08352168214394694,0
300189.SZ,2024-09-12,0.0,-0.013509778605926403,0.05617102338039261,2
300236.SZ,2024-09-12,-0.015077139,-0.011244057561907536,0.057375876315007734,1
300086.SZ,2024-09-13,-0.103286385,0.0048187697980532915,0.08378788722137492,0
300189.SZ,2024-09-13,-0.042056075,0.015394618713821992,0.05219523209252659,2
300236.SZ,2024-09-13,0.007119972,-0.02233387175598986,0.05714116526934293,1
300086.SZ,2024-09-18,0.02617801,0.003326729930802732,0.08378788722137492,0
300189.SZ,2024-09-18,0.058536585,0.0014485946718105123,0.05562807605385735,2
300236.SZ,2024-09-18,-0.01689643,-0.021711814996618162,0.056595350534982755,1
300086.SZ,2024-09-19,-0.025510204,0.0029161564344998715,0.08378788722137492,0
300189.SZ,2024-09-19,-0.00921659,-0.0019272490083738943,0.05590991646735495,2
300236.SZ,2024-09-19,0.0,-0.00604362778235434,0.05860159813000844,1
300086.SZ,2024-09-20,-0.013089005,0.013212194118758576,0.08378788722137492,0
300189.SZ,2024-09-20,-0.009302326,0.005862198176249722,0.052490203328081214,2
300236.SZ,2024-09-20,0.0,-0.01976720111768165,0.06498943159574902,0
300086.SZ,2024-09-23,0.026525199,-0.004447605629569903,0.07959041794102463,0
300189.SZ,2024-09-23,0.03286385,-0.0106760961382006,0.05596928158496797,2
300236.SZ,2024-09-23,0.000287646,-0.0002608951396447865,0.0682223236944806,1
300086.SZ,2024-09-24,0.025839793,0.009331957231583018,0.11535006230869087,0
300189.SZ,2024-09-24,0.018181818,0.012572066291486527,0.05947573445918348,2
300236.SZ,2024-09-24,-0.000287563,0.01908395735792474,0.05927119351610491,1
300086.SZ,2024-09-25,0.027707809,0.007682846536631036,0.11535006230869087,0
300189.SZ,2024-09-25,0.026785714,0.005063634522916972,0.05944333735256354,2
300236.SZ,2024-09-25,0.045951388,0.013721202986664465,0.07161579708594905,1
300086.SZ,2024-09-26,0.058823529,-0.0045328510655885555,0.11535006230869087,0
300189.SZ,2024-09-26,0.043478261,-0.00770703562797895,0.05991879720231187,2
300236.SZ,2024-09-26,0.073221038,0.029663131119059123,0.0670440623182667,1
300086.SZ,2024-09-27,0.143518519,-0.004091714354759479,0.11535006230869087,0
300189.SZ,2024-09-27,0.145833333,-0.012732164779400503,0.058267342272604494,2
300236.SZ,2024-09-27,0.14445868,0.008957277273483513,0.05667642053428934,0
300086.SZ,2024-09-30,0.127530364,-0.014417609988985104,0.11535006230869087,0
300189.SZ,2024-09-30,0.145454545,-0.015045419245888089,0.05546105974947487,0
300236.SZ,2024-09-30,0.200111951,-0.0025464212271453534,0.08744264200774075,0
300086.SZ,2024-10-08,-0.149012567,-0.01856866657757748,0.11535006230869087,0
300189.SZ,2024-10-08,-0.152380952,-0.01874579188865302,0.08285766310984138,0
300236.SZ,2024-10-08,-0.092817164,-0.03853042690141281,0.1048421197866969,0
300086.SZ,2024-10-09,0.021097046,-0.02908652576385514,0.11535006230869087,0
300189.SZ,2024-10-09,0.06741573,-0.0172348252362383,0.08405172345334075,0
300236.SZ,2024-10-09,-0.036246787,-0.02714350440697839,0.11121230469048471,0
300086.SZ,2024-10-10,-0.04338843,-0.02901488671431728,0.11535006230869087,0
300189.SZ,2024-10-10,-0.077192982,-0.023076294755460254,0.1004590782141874,0
300236.SZ,2024-10-10,-0.057615364,-0.030959724655764548,0.10983723955225243,0
300086.SZ,2024-10-11,0.019438445,-0.02032714904665307,0.11535006230869087,0
300189.SZ,2024-10-11,0.045627376,-0.024486925236710075,0.10033527836421932,0
300236.SZ,2024-10-11,0.030285876,-0.008542428252059359,0.09666558093814935,0
300086.SZ,2024-10-14,-0.021186441,0.006705137950461538,0.11535006230869087,0
300189.SZ,2024-10-14,0.025454545,0.005199396792229401,0.10015502774858623,0
300236.SZ,2024-10-14,-0.02032967,-0.010608549993747773,0.09666558093814935,0
300086.SZ,2024-10-15,0.0,-0.0032093442351225974,0.11535006230869087,0
300189.SZ,2024-10-15,0.003546099,0.002755615177400737,0.10015502774858623,0
300236.SZ,2024-10-15,0.003084689,0.004943543895338641,0.0953968120595595,0
300086.SZ,2024-10-16,0.012987013,-0.0016039517469932764,0.11535006230869087,0
300189.SZ,2024-10-16,-0.007067138,-0.008429079169379248,0.10015502774858623,0
300236.SZ,2024-10-16,-0.00503215,0.02063097780972797,0.0953968120595595,0
300086.SZ,2024-10-17,0.040598291,-0.010732167786695154,0.11123672827326894,0
300189.SZ,2024-10-17,0.010676157,-0.008960552601761653,0.10029030727729402,0
300236.SZ,2024-10-17,0.077549874,0.009807151126717897,0.09552061190952756,0
300086.SZ,2024-10-18,0.008213552,-0.008399026873248751,0.10857086076964792,0
300189.SZ,2024-10-18,0.031690141,-0.01750297750073634,0.09657587891662564,0
300236.SZ,2024-10-18,0.027640156,-0.010270100369990072,0.09189681683399095,0
300086.SZ,2024-10-21,0.028513238,-0.0047206662401605174,0.1150898627216258,0
300189.SZ,2024-10-21,0.078498294,-0.010390408368508587,0.09959263246440073,0
300236.SZ,2024-10-21,-0.017000761,-0.022281851928361927,0.09633790276169332,0
300086.SZ,2024-10-22,-0.005940594,0.003172731032462807,0.1131350019573869,0
300189.SZ,2024-10-22,0.006329114,-0.01480053053151821,0.0997770668907294,0
300236.SZ,2024-10-22,-0.01600413,-0.0020488958294500484,0.09552061190952756,0
300086.SZ,2024-10-23,-0.003984064,0.0005432593727390636,0.11336527091970627,0
300189.SZ,2024-10-23,-0.053459119,0.005927985865098054,0.10025645094353597,0
300236.SZ,2024-10-23,-0.002623295,-0.013560515364594784,0.0953639631330418,0
300086.SZ,2024-10-24,0.03,0.0038907254711039807,0.10032362253297233,0
300189.SZ,2024-10-24,0.009966777,-0.013045863801099863,0.09928963321533477,0
300236.SZ,2024-10-24,0.014992109,0.011739026817196236,0.09262717018234115,0
300086.SZ,2024-10-25,0.046601942,-0.010121497878931575,0.09248672471142205,0
300189.SZ,2024-10-25,0.075657895,-0.02418442941824119,0.09546905034631506,0
300236.SZ,2024-10-25,-0.006478362,0.001836069052920598,0.0897504792025114,0
300086.SZ,2024-10-28,-0.042671614,-0.007409956165149564,0.09740102499647982,0
300189.SZ,2024-10-28,-0.048929664,-0.008978690704931394,0.09508539969099297,0
300236.SZ,2024-10-28,-0.023735003,-0.004158500571908874,0.08630288467276846,0
300086.SZ,2024-10-29,-0.019379845,0.0019080243527177503,0.0975055827014038,0
300189.SZ,2024-10-29,0.022508039,-0.002884488439713866,0.09508263320855678,0
300236.SZ,2024-10-29,0.026716538,-2.922183472595574e-05,0.08638736170685168,0
300086.SZ,2024-10-30,0.017786561,0.0059618062483468934,0.09696035402991124,0
300189.SZ,2024-10-30,0.031446541,-0.027688687192233663,0.09430616176625847,0
300236.SZ,2024-10-30,0.022118137,-0.00906307978076581,0.0932519179349206,0
300086.SZ,2024-10-31,-0.050485437,0.009001290836789935,0.09679487555913918,0
300189.SZ,2024-10-31,-0.012195122,-0.020161019879823744,0.09675515781561145,0
300236.SZ,2024-10-31,-0.049643585,-0.005399589299384054,0.0940998644079431,0
300086.SZ,2024-11-01,0.016359918,-0.002233353236830091,0.09292260227828747,2
300189.SZ,2024-11-01,-0.037037037,-0.0075215881342992705,0.09661987828690366,0
300236.SZ,2024-11-01,0.047147067,-0.015406277149165603,0.09396458487923531,0
300086.SZ,2024-11-04,0.084507042,-0.009393455516228858,0.09551850163540027,0
300189.SZ,2024-11-04,0.054487179,-0.0005999935998540888,0.09743716913906944,0
300236.SZ,2024-11-04,0.023791251,-0.016807797768834266,0.0922694765722271,0
300086.SZ,2024-11-05,0.009276438,-0.007894829032293058,0.0903151338668332,2
300189.SZ,2024-11-05,0.200607903,3.743599035543356e-05,0.08516693985256155,0
300236.SZ,2024-11-05,0.001749125,-0.007930289953092216,0.0926169460455011,0
300086.SZ,2024-11-06,0.038602941,0.0013060126467341283,0.09733282445067329,0
300189.SZ,2024-11-06,0.091139241,-0.015960850879146955,0.07846727159304938,0
300236.SZ,2024-11-06,0.016961836,-0.009178431051376851,0.07616836552254261,0
300086.SZ,2024-11-07,-0.030088496,0.009121345918355861,0.08107044222629409,0
300189.SZ,2024-11-07,-0.067285383,-0.010349761715313375,0.0813945727179835,0
300236.SZ,2024-11-07,0.010792249,-0.013347401412685499,0.071576112051133,0
300086.SZ,2024-11-08,0.001824818,-0.0099204825682651,0.08262504030953605,0
300189.SZ,2024-11-08,-0.024875622,-0.012601015044326607,0.08232653092331921,0
300236.SZ,2024-11-08,0.08080563,-0.019484989602806875,0.07168677793489248,0
300086.SZ,2024-11-11,-0.005464481,-0.0056704991092960825,0.08125487665262277,0
300189.SZ,2024-11-11,-0.030612245,-0.018854649109024416,0.08141289051504702,0
300236.SZ,2024-11-11,-0.015267176,-0.02909624020266736,0.06273251272866423,0
300086.SZ,2024-11-12,-0.018315018,-0.008821190464973767,0.07940202835998598,0
300189.SZ,2024-11-12,0.007894737,-0.013167375722564031,0.07820319427540809,0
300236.SZ,2024-11-12,0.029867761,-0.021736141671965404,0.07144980204476242,0
300086.SZ,2024-11-13,-0.037313433,-0.019734436860403874,0.08084585640928697,0
300189.SZ,2024-11-13,-0.067885117,0.008744534541263824,0.07779349112305842,0
300236.SZ,2024-11-13,-0.071064866,-0.01576192368044261,0.07030954915399373,0
300086.SZ,2024-11-14,-0.025193798,-0.006525591388288693,0.07793674447860831,0
300189.SZ,2024-11-14,-0.044817927,0.002131684487461791,0.07903723129566237,0
300236.SZ,2024-11-14,-0.053145853,-0.03002534699438637,0.07055549456646099,0
300086.SZ,2024-11-15,-0.023856859,-0.013652256060010607,0.07738594414873387,2
300189.SZ,2024-11-15,-0.041055718,-0.0052943071786335305,0.07850045112432912,0
300236.SZ,2024-11-15,-0.027183489,-0.011433520595889398,0.07532118162278664,0
300086.SZ,2024-11-18,0.022403259,-0.009241083081122113,0.07717595403942813,2
300189.SZ,2024-11-18,0.03058104,0.002721683856268286,0.07550414319785118,0
300236.SZ,2024-11-18,0.037774903,-0.021020322425331132,0.07452472112247255,0
300086.SZ,2024-11-19,0.029880478,-0.0012218183514383454,0.0777516432905563,2
300189.SZ,2024-11-19,0.059347181,0.007312720608975912,0.07772924677197729,0
300236.SZ,2024-11-19,-0.00797806,-0.009730678717427197,0.07097539674755517,0
300086.SZ,2024-11-20,0.003868472,-0.007435513179506431,0.07728327592387685,2
300189.SZ,2024-11-20,0.016806723,0.0001439864546218242,0.07721928615498229,2
300236.SZ,2024-11-20,-0.010555416,-0.007180803451674263,0.07207143795838139,2
300086.SZ,2024-11-21,-0.038535645,-0.018520733796972586,0.07786842117522738,2
300189.SZ,2024-11-21,-0.013774105,0.0032224646527664875,0.0831790448607728,0
