cap_weight,pos_alpha,max_to,rebalance_every,gamma,topk,sharpe_net,ann_ret_net,mdd_net,turnover_mean
0.35,0.4,0.1,5,1.0,2,2.457099448452154,0.4158579808301015,-0.06718349032774196,0.01588493802757229
0.15,0.6,0.3,5,1.5,2,2.453364680398943,0.4261272039863575,-0.06718349032774196,0.00889427283908397
0.15,0.6,0.5,5,1.5,2,2.453364680398943,0.4261272039863575,-0.06718349032774196,0.00889427283908397
0.35,0.6,0.3,5,1.0,1,2.451168471162516,0.3726647505997811,-0.04091415602963122,0.03795157603262572
0.35,0.25,0.1,1,1.0,3,2.4502105463579116,0.3879367232336395,-0.05942969446756141,0.04632791712907281
0.15,0.6,0.3,5,1.0,2,2.4493619555339112,0.42610263978618823,-0.06718349032774196,0.00916861129871815
0.15,0.6,0.5,5,1.0,2,2.4493619555339112,0.42610263978618823,-0.06718349032774196,0.00916861129871815
0.35,0.25,0.1,1,1.5,3,2.4492564853249594,0.3879283865448182,-0.05946356529509811,0.045887813479294125
0.25,0.6,0.5,5,1.5,2,2.4488307292205755,0.40438650119956043,-0.06718349032774196,0.029078408762156012
0.15,0.6,0.1,5,1.5,2,2.447471252193457,0.4251311880539641,-0.06718349032774196,0.008784577641826276
0.15,0.6,0.1,5,1.0,2,2.4434833115871384,0.4251064338878383,-0.06718349032774196,0.009058915022741216
0.35,0.25,0.1,1,0.5,3,2.4418932598653362,0.3835649282635558,-0.05942969446756141,0.04609831309354846
0.35,0.4,0.3,5,1.0,2,2.441061451884977,0.4028064524796968,-0.06718349032774196,0.02603767452143897
0.35,0.4,0.5,5,1.0,2,2.439201840799042,0.4021992500770155,-0.06718349032774196,0.026024383603458684
0.25,0.6,0.5,5,0.5,3,2.4386803706397906,0.3981900938325449,-0.05856305453063981,0.028203896059908008
0.35,0.6,0.1,5,0.5,3,2.4383533134256266,0.3980072505718377,-0.06267223540804456,0.02003169079776122
0.25,0.6,0.3,5,0.5,3,2.43801147181241,0.39838153892595884,-0.05806196753160486,0.02829202298184221
0.35,0.25,0.5,1,1.0,3,2.434721049520105,0.3835440332762181,-0.060427584861088235,0.046263370185332046
0.35,0.25,0.3,1,1.0,3,2.434721049520105,0.3835440332762181,-0.060427584861088235,0.046263370185332046
0.35,0.25,0.5,1,1.5,3,2.4341981364249126,0.3836511492775432,-0.06046067304733316,0.04582161654942386
0.35,0.25,0.3,1,1.5,3,2.4341981364249126,0.3836511492775432,-0.06046067304733316,0.04582161654942386
0.35,0.6,0.1,5,1.0,3,2.4318945872615187,0.39504220165452963,-0.06267223540804456,0.020544264467017872
0.35,0.25,0.3,1,0.5,3,2.427076467788062,0.3793408445200597,-0.06031947195878229,0.04600159951762556
0.35,0.25,0.5,1,0.5,3,2.427076467788062,0.3793408445200597,-0.06031947195878229,0.04600159951762556
0.15,0.6,0.3,5,0.5,2,2.4251998040853424,0.4250765712048754,-0.06718349032774196,0.009285789867826402
0.15,0.6,0.5,5,0.5,2,2.4251998040853424,0.4250765712048754,-0.06718349032774196,0.009285789867826402
0.15,0.6,0.1,5,0.5,2,2.4200522335586534,0.4242250016348603,-0.06718349032774196,0.009177573795305543
0.25,0.4,0.1,5,0.5,2,2.4193683919862097,0.4213147914332367,-0.06718349032774196,0.01299213289248119
0.25,0.6,0.5,5,1.0,2,2.419190326622818,0.3975645792235154,-0.06718349032774196,0.030269130578489716
0.25,0.6,0.3,5,1.0,2,2.409942204665932,0.395376497585866,-0.06718349032774196,0.029919259922800763
0.35,0.6,0.1,5,1.5,3,2.403330440609869,0.3876937487833565,-0.06267223540804456,0.020607999889557742
0.25,0.6,0.3,1,1.5,3,2.3974667611480434,0.3712272999360837,-0.06134196043288631,0.10690141064206553
0.15,0.4,0.3,5,1.0,2,2.395992917163927,0.42279547100509673,-0.06718349032774196,0.004888888888888889
0.15,0.4,0.5,5,1.0,2,2.395992917163927,0.42279547100509673,-0.06718349032774196,0.004888888888888889
0.15,0.25,0.5,5,1.0,2,2.395992917163927,0.42279547100509673,-0.06718349032774196,0.004888888888888889
0.15,0.25,0.3,5,1.0,2,2.395992917163927,0.42279547100509673,-0.06718349032774196,0.004888888888888889
0.25,0.6,0.3,1,1.0,3,2.3959301692425408,0.3684685980679314,-0.06134196043288631,0.10702068978338419
0.15,0.4,0.5,5,1.5,2,2.394215230765561,0.4213241256725597,-0.06718349032774196,0.004888888888888889
0.15,0.4,0.3,5,1.5,2,2.394215230765561,0.4213241256725597,-0.06718349032774196,0.004888888888888889
0.15,0.25,0.3,5,1.5,2,2.394215230765561,0.4213241256725597,-0.06718349032774196,0.004888888888888889
0.15,0.25,0.5,5,1.5,2,2.394215230765561,0.4213241256725597,-0.06718349032774196,0.004888888888888889
0.25,0.25,0.3,5,1.0,2,2.394118089059772,0.4221078682251753,-0.06718349032774196,0.00488888888888889
0.25,0.25,0.3,5,1.5,2,2.392338515634022,0.4206372339583959,-0.06718349032774196,0.00488888888888889
0.35,0.6,0.5,5,1.5,2,2.391821322916379,0.38688992374892295,-0.06718349032774196,0.04252793434342634
0.25,0.25,0.5,5,1.0,2,2.390233640878877,0.4212532039844159,-0.06718349032774196,0.00488888888888889
0.15,0.25,0.1,5,1.0,2,2.3894791080900357,0.42105257402854535,-0.06718349032774196,0.00488888888888889
0.15,0.4,0.1,5,1.0,2,2.3894791080900357,0.42105257402854535,-0.06718349032774196,0.00488888888888889
0.35,0.4,0.5,1,1.5,3,2.389271266952868,0.3681218686270813,-0.06183358121885296,0.07607307862262419
0.35,0.4,0.3,1,1.5,3,2.389271266952868,0.3681218686270813,-0.06183358121885296,0.07607307862262419
0.25,0.25,0.5,5,1.5,2,2.3884457050257097,0.41978345354547164,-0.06718349032774196,0.00488888888888889
0.15,0.25,0.1,5,1.5,2,2.3876898181600024,0.4195830310656272,-0.06718349032774196,0.00488888888888889
0.15,0.4,0.1,5,1.5,2,2.3876898181600024,0.4195830310656272,-0.06718349032774196,0.00488888888888889
0.25,0.6,0.1,5,1.0,2,2.3830136153696064,0.4193236203037982,-0.06718349032774196,0.005263616557734205
0.25,0.25,0.1,5,1.0,2,2.3824551278671335,0.4191806718379756,-0.06718349032774196,0.00488888888888889
0.25,0.6,0.1,5,1.5,2,2.3812127976957496,0.4178558652914621,-0.06718349032774196,0.005263616557734205
0.25,0.25,0.1,5,1.5,2,2.3806532641320928,0.41771306465191715,-0.06718349032774196,0.00488888888888889
0.35,0.4,0.3,1,1.0,3,2.379243148807473,0.36526247931252187,-0.06177851953198743,0.07644828972717783
0.35,0.4,0.5,1,1.0,3,2.379243148807473,0.36526247931252187,-0.06177851953198743,0.07644828972717783
0.15,0.4,0.5,5,0.5,2,2.3742786466672285,0.4170643706849799,-0.06718349032774196,0.004888888888888889
0.15,0.25,0.5,5,0.5,2,2.3742786466672285,0.4170643706849799,-0.06718349032774196,0.004888888888888889
0.15,0.25,0.3,5,0.5,2,2.3742786466672285,0.4170643706849799,-0.06718349032774196,0.004888888888888889
0.15,0.4,0.3,5,0.5,2,2.3742786466672285,0.4170643706849799,-0.06718349032774196,0.004888888888888889
0.25,0.6,0.5,1,1.5,3,2.373038059855706,0.3651841956755688,-0.06215590246518066,0.10710325946978629
0.25,0.25,0.3,5,0.5,2,2.3727409828215453,0.41643824830837195,-0.06718349032774196,0.00488888888888889
0.25,0.6,0.3,1,0.5,3,2.3717851391443348,0.3601500725730107,-0.06134196043288631,0.10751647366251878
0.25,0.25,0.5,5,0.5,2,2.368842929254631,0.41558692227617544,-0.06718349032774196,0.00488888888888889
0.15,0.4,0.1,5,0.5,2,2.3681280217579217,0.4153942304232139,-0.06718349032774196,0.00488888888888889
0.15,0.25,0.1,5,0.5,2,2.3681280217579217,0.4153942304232139,-0.06718349032774196,0.00488888888888889
0.25,0.6,0.1,5,0.5,2,2.3644768660502704,0.4142572858561928,-0.06718349032774196,0.005263616557734205
0.25,0.25,0.1,5,0.5,2,2.3617133979444382,0.413649030283906,-0.06718349032774196,0.00488888888888889
0.35,0.4,0.5,1,0.5,3,2.3615166023429253,0.3584546077524491,-0.061695726810446216,0.07613597279760899
0.35,0.4,0.3,1,0.5,3,2.3615166023429253,0.3584546077524491,-0.061695726810446216,0.07613597279760899
0.25,0.6,0.5,1,1.0,3,2.358958932205438,0.3600031392505423,-0.06215590246518066,0.10720801883984336
0.35,0.6,0.3,5,1.5,2,2.3452280254672373,0.377198034944606,-0.06718349032774196,0.03922090873515101
0.25,0.6,0.5,1,0.5,3,2.342154311587682,0.3530649544287199,-0.06215590246518066,0.10773007780687169
0.35,0.6,0.3,1,1.5,3,2.337306990429094,0.3522544897653106,-0.06098365900041669,0.11978490426908886
0.35,0.6,0.3,1,1.0,3,2.315392544319721,0.34601202140604603,-0.060896831978985655,0.11940301539051729
0.35,0.6,0.5,5,1.0,2,2.3152371974992048,0.3697303522858335,-0.06718349032774196,0.0442791829567649
0.35,0.6,0.5,1,1.5,3,2.2969208755132984,0.34340577064606403,-0.06182824879928084,0.12023645770066632
0.35,0.6,0.3,5,1.0,2,2.274566952655506,0.36199187502121144,-0.06718349032774196,0.04012208143222037
0.35,0.6,0.5,1,1.0,3,2.2669669368277328,0.3357617556517545,-0.061744311455596446,0.11963349853280106
0.35,0.6,0.3,1,0.5,3,2.264050481601622,0.33313036742574664,-0.060920323478800276,0.1192229170864551
0.35,0.6,0.5,1,0.5,3,2.218722821558125,0.32344504115180084,-0.06170380293351496,0.1195584084654325
0.25,0.25,0.1,1,1.0,2,1.9937001695608376,0.29800543060779305,-0.05781127570481137,0.004888888888888889
0.15,0.4,0.3,1,1.0,2,1.993313565284708,0.2979466022870181,-0.05781127570481115,0.004888888888888889
0.15,0.25,0.5,1,1.0,2,1.993313565284708,0.2979466022870181,-0.05781127570481115,0.004888888888888889
0.15,0.4,0.5,1,1.0,2,1.993313565284708,0.2979466022870181,-0.05781127570481115,0.004888888888888889
0.15,0.25,0.3,1,1.0,2,1.993313565284708,0.2979466022870181,-0.05781127570481115,0.004888888888888889
0.25,0.25,0.5,1,1.0,2,1.9933135652847072,0.29794660228701786,-0.05781127570481137,0.00488888888888889
0.25,0.25,0.3,1,1.0,2,1.9933135652847072,0.29794660228701786,-0.05781127570481137,0.00488888888888889
0.15,0.25,0.1,1,1.0,2,1.9930697996704598,0.2978780726303356,-0.05781127570481048,0.004888888888888889
0.15,0.4,0.1,1,1.0,2,1.9930697996704598,0.2978780726303356,-0.05781127570481048,0.004888888888888889
0.25,0.6,0.1,1,1.5,2,1.9840611471292808,0.29780398081353976,-0.05646358275817276,0.005452451327310826
0.15,0.4,0.1,1,1.5,2,1.981886051351195,0.2974320734751308,-0.05646358275817276,0.00488888888888889
0.15,0.25,0.1,1,1.5,2,1.981886051351195,0.2974320734751308,-0.05646358275817276,0.00488888888888889
0.25,0.25,0.1,1,1.5,2,1.9813788879372949,0.297186268070744,-0.05646358275817254,0.00488888888888889
0.15,0.6,0.1,1,1.5,2,1.9795138862123123,0.2918828517625145,-0.05679400200064144,0.018405745997543164
0.25,0.25,0.3,1,1.5,2,1.9771679739486676,0.29654929356578874,-0.05646358275817298,0.00488888888888889
0.25,0.25,0.5,1,1.5,2,1.9771679739486676,0.29654929356578874,-0.05646358275817298,0.00488888888888889
0.25,0.4,0.1,1,1.5,2,1.9754794631232422,0.28726236619388046,-0.056999218730299894,0.031220973240859866
0.15,0.4,0.5,1,1.5,2,1.971685139298226,0.29569342199908744,-0.056525323197675004,0.004888888888888889
0.15,0.4,0.3,1,1.5,2,1.971685139298226,0.29569342199908744,-0.056525323197675004,0.004888888888888889
0.15,0.25,0.5,1,1.5,2,1.971685139298226,0.29569342199908744,-0.056525323197675004,0.004888888888888889
0.15,0.25,0.3,1,1.5,2,1.971685139298226,0.29569342199908744,-0.056525323197675004,0.004888888888888889
0.35,0.6,0.1,1,1.5,2,1.966815226990395,0.2845807318396256,-0.059459955238622464,0.030687613823520445
0.35,0.25,0.1,1,1.5,2,1.9570466089960032,0.2754919190704965,-0.058506510143177426,0.04174292755680987
0.25,0.6,0.1,1,1.0,2,1.9548247241058252,0.28950399377464686,-0.06124594362905167,0.009265073253767025
0.15,0.6,0.3,1,1.0,2,1.9518862216177892,0.2865613376207936,-0.05709341343053409,0.018524126575574375
0.15,0.6,0.5,1,1.0,2,1.9518862216177892,0.2865613376207936,-0.05709341343053409,0.018524126575574375
0.15,0.6,0.1,1,1.0,2,1.9502009026384817,0.2862431028408141,-0.057099193637705326,0.018451610725770548
0.25,0.25,0.1,1,0.5,2,1.943180533125663,0.28695759842085833,-0.06330219746036814,0.004888888888888888
0.35,0.25,0.1,1,0.5,2,1.9425325194065162,0.27566023775823045,-0.06124685532961427,0.0445829418406617
0.15,0.6,0.3,1,1.5,2,1.9405263512862014,0.284053901044208,-0.05858111392690146,0.019098636717684494
0.15,0.6,0.5,1,1.5,2,1.9405263512862014,0.284053901044208,-0.05858111392690146,0.019098636717684494
0.15,0.6,0.1,1,0.5,2,1.9370572752924233,0.2841833773447209,-0.0631717214130687,0.019291545507511287
0.25,0.6,0.1,1,0.5,2,1.9335638144594842,0.2849582032755129,-0.0659052758797195,0.004666666666666667
0.25,0.25,0.3,1,0.5,2,1.9335634445657313,0.28509026182837416,-0.06568010127846713,0.00488888888888889
0.25,0.25,0.5,1,0.5,2,1.9335634445657313,0.28509026182837416,-0.06568010127846713,0.00488888888888889
0.15,0.6,0.3,1,0.5,2,1.932546880128097,0.28359435436462266,-0.06400470104408518,0.019299097133854484
0.15,0.6,0.5,1,0.5,2,1.932546880128097,0.28359435436462266,-0.06400470104408518,0.019299097133854484
0.15,0.4,0.1,1,0.5,2,1.9296442274400816,0.28430136852883114,-0.06667736287718307,0.00488888888888889
0.15,0.25,0.1,1,0.5,2,1.9296442274400816,0.28430136852883114,-0.06667736287718307,0.00488888888888889
0.35,0.6,0.1,1,0.5,2,1.9295382705366317,0.27967550317282774,-0.0621041177612619,0.0320528545772923
0.15,0.4,0.5,1,0.5,2,1.9287640258033014,0.28413579181996895,-0.06688211934422128,0.004888888888888889
0.15,0.25,0.3,1,0.5,2,1.9287640258033014,0.28413579181996895,-0.06688211934422128,0.004888888888888889
0.15,0.25,0.5,1,0.5,2,1.9287640258033014,0.28413579181996895,-0.06688211934422128,0.004888888888888889
0.15,0.4,0.3,1,0.5,2,1.9287640258033014,0.28413579181996895,-0.06688211934422128,0.004888888888888889
0.35,0.25,0.3,1,0.5,2,1.9279552246802159,0.27374376355424435,-0.059622102618222095,0.04562059930956544
0.35,0.25,0.5,1,0.5,2,1.927841250632254,0.2736941922039593,-0.059701048435552906,0.04562059930956544
0.25,0.4,0.1,1,0.5,2,1.925787531222632,0.28007164342397317,-0.059914983320944804,0.03267185242955062
0.25,0.4,0.1,1,1.0,2,1.9218253757038304,0.27835845348524435,-0.057105608463990265,0.031241671917304016
0.25,0.4,0.5,1,0.5,2,1.9201531549572626,0.28023947541024885,-0.06192365713991055,0.03326758789620572
0.25,0.4,0.3,1,0.5,2,1.9201531549572626,0.28023947541024885,-0.06192365713991055,0.03326758789620572
0.25,0.4,0.3,1,1.0,2,1.9176629081349068,0.27602133737054646,-0.05709341343053409,0.031630847691379575
0.25,0.4,0.5,1,1.0,2,1.9176629081349068,0.27602133737054646,-0.05709341343053409,0.031630847691379575
0.35,0.25,0.3,1,1.5,2,1.9096402827691044,0.26600189697504795,-0.060004707771330934,0.04369434341973592
0.35,0.25,0.1,1,1.0,2,1.9047232665844762,0.2671619836235335,-0.05720279464196054,0.04134204829271088
0.35,0.25,0.5,1,1.5,2,1.9045544506793675,0.26521638773557554,-0.06012485285890157,0.04369434341973592
0.35,0.6,0.1,1,1.0,2,1.8972803217348018,0.2727588756380741,-0.06014212780395667,0.030687359820391568
0.35,0.4,0.1,1,1.5,2,1.8946853765819418,0.25731036077202574,-0.06418571816306728,0.058634958516453464
0.35,0.25,0.3,1,1.0,2,1.893521597284857,0.26485782521813994,-0.057109382821431076,0.042657044443230964
0.25,0.4,0.5,1,1.5,2,1.8929065516903611,0.26999123657084323,-0.06051392843442149,0.032838847877857055
0.25,0.4,0.3,1,1.5,2,1.8929065516903611,0.26999123657084323,-0.06051392843442149,0.032838847877857055
0.35,0.25,0.5,1,1.0,2,1.8883513942615113,0.26406354761813366,-0.05722589631952102,0.042657044443230964
0.35,0.4,0.1,1,0.5,2,1.884244856521748,0.2595783280904498,-0.060639480533224654,0.06023781163900252
0.35,0.4,0.1,1,1.0,2,1.8489949961126655,0.25262369960844167,-0.061500060528880685,0.058267060974554245
0.25,0.6,0.3,1,0.5,2,1.8297750368466625,0.2556027639681222,-0.059620421914135524,0.09475752307522456
0.35,0.4,0.3,1,0.5,2,1.827052631003079,0.2545723712291028,-0.05963231781364453,0.0809694410998317
0.35,0.4,0.5,1,0.5,2,1.8264174413440966,0.25436927920273344,-0.05998465233344563,0.08105478744171957
0.25,0.6,0.5,1,0.5,2,1.8056472818283213,0.24900113795745238,-0.06106099736484116,0.09572850503558841
0.35,0.4,0.5,1,1.0,2,1.7662845572499728,0.22030976581900497,-0.05837712392172756,0.07837367835870875
0.35,0.4,0.3,1,1.0,2,1.761934006524157,0.2199037164790254,-0.058295903745308575,0.07818909544698105
0.35,0.4,0.3,1,1.5,2,1.7184660769693803,0.20877403052668697,-0.0643209406402766,0.07967849917177607
0.35,0.4,0.5,1,1.5,2,1.7170202523457971,0.20832931615272043,-0.06472374156106664,0.07991009405637951
0.35,0.6,0.3,1,0.5,2,1.696960630995457,0.2103519074892306,-0.06401686222072533,0.14171889313937042
0.25,0.6,0.5,1,1.0,2,1.6482769599423823,0.19562171145221208,-0.05896032656126038,0.09341415892352291
0.25,0.6,0.3,1,1.0,2,1.6454980726174313,0.1950842665542427,-0.05896032656126038,0.091810176779988
0.35,0.6,0.5,1,0.5,2,1.6385666913983177,0.2023149794747261,-0.0658355168441368,0.15144618092900444
0.25,0.6,0.3,1,1.5,2,1.618685498103217,0.18841202885613284,-0.06509524692399504,0.09337701560207005
0.25,0.6,0.5,1,1.5,2,1.5978146689824022,0.18583652606341206,-0.06601875923270195,0.09519294798502104
0.35,0.6,0.3,1,1.5,2,1.4848908941738883,0.1618605555326471,-0.0682884051040007,0.14097979729716184
0.35,0.6,0.3,1,1.0,2,1.4770958143817245,0.16275070960563953,-0.06433017111007655,0.14085306161573732
0.35,0.6,0.5,1,1.0,2,1.434953950569051,0.15008681637177834,-0.06397875006170739,0.15016574495727258
0.35,0.6,0.5,1,1.5,2,1.4186294919681903,0.14768002685819992,-0.06933892878713432,0.15084789481937716
0.35,0.6,0.3,1,0.5,1,1.3816375630647593,0.15444864869947272,-0.0687904207522333,0.1397879781257531
0.35,0.6,0.5,1,0.5,1,1.3731482464668174,0.1515351568021257,-0.06945483232292349,0.14994172001111947
0.25,0.6,0.3,1,0.5,1,1.3090905887266062,0.15471575598269882,-0.06481660712267334,0.09242418974189123
0.35,0.4,0.3,1,0.5,1,1.3051831010257995,0.15242892224859683,-0.06237747848483133,0.07895986995588421
0.35,0.4,0.5,1,0.5,1,1.3030127770856956,0.15215295122880712,-0.06283344761400389,0.0791900705251203
0.25,0.6,0.5,1,0.5,1,1.2912859892226853,0.1490146939137018,-0.06524162619707985,0.09396121787125249
0.35,0.4,0.1,1,1.5,1,1.2301080041487362,0.12252831759298899,-0.05877484609704331,0.05682266537224543
0.35,0.4,0.1,1,0.5,1,1.218770851356003,0.14922184780070324,-0.06439684457518713,0.05858964111436973
0.35,0.25,0.5,1,0.5,1,1.1776613359200736,0.1436144733165423,-0.05873055039865871,0.043453119634768694
0.35,0.25,0.3,1,0.5,1,1.1774996059867333,0.14359318897012208,-0.058757435750557696,0.04342059930956544
0.35,0.25,0.1,1,0.5,1,1.1744348696595657,0.14388944120914826,-0.06055771562662937,0.04279898409566056
0.35,0.6,0.1,1,1.5,1,1.1484710198754766,0.10995316125757726,-0.048936277551635876,0.02926197226806508
0.35,0.6,0.1,1,0.5,1,1.1410038970841352,0.14082669317969643,-0.055787624110446576,0.03089890286195153
0.35,0.25,0.1,1,1.5,1,1.1376103990908732,0.10947926271031161,-0.0533280069102009,0.04007591073695118
0.35,0.25,0.5,1,1.5,1,1.1179637400024913,0.10657918677082168,-0.05531645857501177,0.04152686374493917
0.35,0.25,0.3,1,1.5,1,1.117954774946087,0.10657939013619999,-0.055322379634345054,0.041494343419735916
0.25,0.4,0.3,1,1.5,1,1.1074300771859134,0.1043892665848769,-0.0524300081034581,0.03050551454452372
0.25,0.4,0.5,1,1.5,1,1.107288141849648,0.10436962703789532,-0.052391094082060774,0.030838847877857054
0.25,0.4,0.1,1,0.5,1,1.1066100860015096,0.13640118484823582,-0.05710853526521664,0.030605185762883954
0.25,0.4,0.1,1,1.5,1,1.105873926852136,0.105534201222522,-0.05286724347765892,0.0291543065741932
0.35,0.6,0.3,1,1.5,1,1.1039361155580423,0.10684031226941992,-0.06766426213483112,0.1390050375509839
0.25,0.4,0.3,1,0.5,1,1.1034085637318816,0.13579334465546444,-0.05691789537105474,0.03093425456287239
0.25,0.4,0.5,1,0.5,1,1.1021280593560248,0.13559882147996194,-0.057156297685957314,0.03126758789620572
0.15,0.6,0.3,1,1.5,1,1.100939934526715,0.10479458130673058,-0.05021982177635431,0.016631970051017825
0.15,0.6,0.5,1,1.5,1,1.1006676247699414,0.10475850120774122,-0.050154751683467835,0.017203398622446395
0.25,0.6,0.1,1,1.5,1,1.0997355147586305,0.10720515892998339,-0.04809988257250786,0.003496167117260682
0.25,0.25,0.3,1,1.5,1,1.0935300041960392,0.10650238304222315,-0.04809988257250697,0.0025555555555555553
0.25,0.25,0.5,1,1.5,1,1.093476566715696,0.10649331307825283,-0.04809988257250675,0.002746031746031746
0.15,0.6,0.1,1,1.5,1,1.093451139441712,0.10441444344944228,-0.0505324548377748,0.0159390793308765
0.15,0.4,0.1,1,1.5,1,1.0900002757230272,0.10618965289020821,-0.04809988257250808,0.0024354235423542352
0.15,0.25,0.1,1,1.5,1,1.0899853456232638,0.10618694278638663,-0.048099882572507746,0.002495092729361563
0.15,0.4,0.3,1,1.5,1,1.0880234201610142,0.10563304026154818,-0.048099882572507524,0.002422222222222222
0.15,0.25,0.3,1,1.5,1,1.0880234201610142,0.10563304026154818,-0.048099882572507524,0.002422222222222222
0.15,0.25,0.5,1,1.5,1,1.0879158826005837,0.10561952273175534,-0.04809988257250697,0.002612698412698413
0.15,0.4,0.5,1,1.5,1,1.0878354301845778,0.1056094039353872,-0.04809988257250708,0.0027555555555555554
0.35,0.4,0.3,1,1.5,1,1.0828858654379945,0.10242433514538751,-0.05989246797131065,0.0776430277285938
0.35,0.4,0.5,1,1.5,1,1.0825928479474394,0.10231095469666407,-0.06029672929738794,0.07797169190324607
0.25,0.25,0.1,1,1.5,1,1.0734443482891174,0.1049095137767515,-0.04942110566339031,0.002879026955950032
0.25,0.6,0.3,1,1.5,1,1.0425663099307276,0.09878994039226785,-0.061770426085042796,0.09104368226873673
0.15,0.6,0.3,1,0.5,1,1.0324139105620307,0.12921248334563407,-0.05930844255614609,0.01683243046718782
0.15,0.6,0.1,1,0.5,1,1.0307912913566886,0.129049487117588,-0.05930844255448564,0.016824878840844618
0.15,0.6,0.5,1,0.5,1,1.0304164906833155,0.12890009113964318,-0.05930844255614609,0.017403859038616392
0.25,0.25,0.1,1,0.5,1,1.0084869899404378,0.12859514128804195,-0.07017172370434754,0.002879026955950033
0.25,0.6,0.1,1,0.5,1,1.0074266230663855,0.12824129941030282,-0.07017172370434743,0.002710382456616523
0.25,0.25,0.3,1,0.5,1,1.001249642494158,0.12764206985255777,-0.07017172370434721,0.0025555555555555557
0.25,0.25,0.5,1,0.5,1,1.0005500959532088,0.12753318787163304,-0.07017172370434721,0.002746031746031746
0.35,0.4,0.1,1,1.0,1,0.9942255246011884,0.09340549223967587,-0.0601084574711076,0.05645476783034621
0.15,0.25,0.1,1,0.5,1,0.9816362007096429,0.1250513692658659,-0.0701717237043471,0.0024950927293615624
0.15,0.25,0.3,1,0.5,1,0.9815228096163973,0.12503100253790134,-0.07017172370434832,0.002422222222222222
0.15,0.4,0.3,1,0.5,1,0.9815228096163973,0.12503100253790134,-0.07017172370434832,0.002422222222222222
0.15,0.4,0.1,1,0.5,1,0.9813426657833603,0.12501079505888546,-0.07017172370434743,0.0024354235423542352
0.15,0.25,0.5,1,0.5,1,0.9808479971861944,0.12492515031133533,-0.07017172370434765,0.002612698412698413
0.15,0.4,0.5,1,0.5,1,0.9803674347821381,0.12484884552587938,-0.07017172370434921,0.0027555555555555554
0.25,0.6,0.5,1,1.5,1,0.9802661740983768,0.09161507302301719,-0.06208750740529778,0.09332475230869564
0.35,0.6,0.5,1,1.5,1,0.978994081133047,0.09251400504137686,-0.0676326472174631,0.14921045238069616
0.35,0.25,0.1,1,1.0,1,0.9265423338834682,0.08511673441054524,-0.056976176577726134,0.039675031472852194
0.35,0.25,0.5,1,1.0,1,0.9109418302483149,0.0833256533396316,-0.05847694475763732,0.04048956476843422
0.35,0.25,0.3,1,1.0,1,0.9109407670942711,0.08332633611540263,-0.058482145380039596,0.04045704444323096
0.35,0.6,0.1,1,1.0,1,0.9006249509550647,0.08132619678787445,-0.05528861788673767,0.029261718264936207
0.35,0.6,0.3,1,1.0,1,0.8861643158218866,0.08311385317705589,-0.06795482514709672,0.13887815231972822
0.25,0.4,0.1,1,1.0,1,0.8767049599129672,0.07927199458541323,-0.05925953947958096,0.029175005250637355
0.25,0.4,0.5,1,1.0,1,0.8603394927758424,0.07729779797935632,-0.05937830598149674,0.029630847691379577
0.25,0.4,0.3,1,1.0,1,0.8603008543835146,0.0773024564818936,-0.059434567603468214,0.029297514358046242
0.15,0.6,0.1,1,1.0,1,0.8419457712123958,0.07556322652892256,-0.060165122359814416,0.015984944059103882
0.35,0.6,0.5,1,1.0,1,0.8405274443536537,0.07865603726354475,-0.0687869891553371,0.14852638034409948
0.15,0.6,0.5,1,1.0,1,0.8393245986758174,0.07521333161400001,-0.060065245720239746,0.016628888480336283
0.15,0.6,0.3,1,1.0,1,0.8392252814324277,0.07521862958028347,-0.060165122359814416,0.01605745990890771
0.35,0.4,0.3,1,1.0,1,0.8376468066729915,0.07687054892805323,-0.061243655012013565,0.07615405203598825
0.35,0.4,0.5,1,1.0,1,0.8356306879231215,0.07666985039057939,-0.06171225094553512,0.0764343774266214
0.25,0.25,0.5,1,1.0,1,0.8294748209533579,0.0748685628927801,-0.05940244471741496,0.002746031746031746
0.25,0.25,0.3,1,1.0,1,0.8294555115218849,0.0748712351259242,-0.059434567603468214,0.0025555555555555557
0.25,0.25,0.1,1,1.0,1,0.8244895190343174,0.0742404702291688,-0.05937997363854686,0.002879026955950033
0.15,0.25,0.1,1,1.0,1,0.8175284209968272,0.07386237630973391,-0.0601524233194517,0.002495092729361563
0.15,0.4,0.1,1,1.0,1,0.8175190201348349,0.07386294732979559,-0.06016282260772199,0.0024354235423542352
0.25,0.6,0.3,1,1.0,1,0.8131455558676803,0.07493397654855638,-0.06331938451487051,0.08947684344665466
0.15,0.4,0.5,1,1.0,1,0.8112511555271475,0.07318932716810123,-0.06010694264102523,0.0027555555555555554
0.15,0.25,0.5,1,1.0,1,0.8112284759386309,0.07319065332242047,-0.060131905008869,0.002612698412698413
0.15,0.25,0.3,1,1.0,1,0.8111986932417202,0.07319246218857556,-0.060165122359814416,0.002422222222222222
0.15,0.4,0.3,1,1.0,1,0.8111986932417202,0.07319246218857556,-0.060165122359814416,0.002422222222222222
0.25,0.6,0.1,1,1.0,1,0.8012494614547774,0.07093860694629273,-0.06282035429911359,0.007308789043716884
0.25,0.6,0.5,1,1.0,1,0.775583316209667,0.07097403874917929,-0.06401073396816681,0.09154470735703778
