ticker,trade_date,alpha_score
300321.SZ,2024-07-15,0.0013064571939318211
300344.SZ,2024-07-15,0.0006150268860658718
300391.SZ,2024-07-15,0.006244482193366235
688125.SH,2024-07-15,0.0008510257216506414
688627.SH,2024-07-15,0.0030770434731245216
688679.SH,2024-07-15,-9.327855196622394e-06
920023.SH,2024-07-15,-0.0007328492924726102
300086.SZ,2024-07-16,0.0012315854389158153
300189.SZ,2024-07-16,0.0011943663556814347
300236.SZ,2024-07-16,-0.00017484851471318778
300321.SZ,2024-07-16,0.0027249965212248
300344.SZ,2024-07-16,-0.0009289234527448003
300391.SZ,2024-07-16,0.004016576304937292
688125.SH,2024-07-16,0.001210700419299058
688627.SH,2024-07-16,0.003970613259059089
688679.SH,2024-07-16,-0.0005672911281599012
920023.SH,2024-07-16,-0.0008341770991165569
300086.SZ,2024-07-17,0.00033444088004331164
300189.SZ,2024-07-17,0.0008413190326293724
300236.SZ,2024-07-17,-0.0026458081777089304
300321.SZ,2024-07-17,0.0017879359175394358
300344.SZ,2024-07-17,4.2868724201735713e-05
300391.SZ,2024-07-17,0.004081772007868998
688125.SH,2024-07-17,0.0016929667772928063
688627.SH,2024-07-17,0.004295766962355414
688679.SH,2024-07-17,-0.00012933190667093158
920023.SH,2024-07-17,0.005331537773156491
300086.SZ,2024-07-18,-0.0015959167537967249
300189.SZ,2024-07-18,0.0009319229311312474
300236.SZ,2024-07-18,-0.00113665978860893
300321.SZ,2024-07-18,0.0004397687576537497
300344.SZ,2024-07-18,0.0010535841969523383
300391.SZ,2024-07-18,0.000314654210175971
688125.SH,2024-07-18,-0.00039356777819109923
688627.SH,2024-07-18,0.003476549192647489
688679.SH,2024-07-18,-0.0004864314644657583
920023.SH,2024-07-18,0.006373208164543153
300086.SZ,2024-07-19,0.0004218423177102757
300189.SZ,2024-07-19,0.0008358733861406414
300236.SZ,2024-07-19,0.0017452853979894225
300321.SZ,2024-07-19,0.0007880406570705291
300344.SZ,2024-07-19,-9.769467439167776e-05
300391.SZ,2024-07-19,0.000996040575394166
688125.SH,2024-07-19,-0.00044437164989275874
688627.SH,2024-07-19,0.004312753153615288
688679.SH,2024-07-19,0.00020359825242323933
920023.SH,2024-07-19,0.004137849783226028
300086.SZ,2024-07-22,-0.00201816099847467
300189.SZ,2024-07-22,0.0011718037449710947
300236.SZ,2024-07-22,0.00029210908056639105
300321.SZ,2024-07-22,0.0014351035935385177
300344.SZ,2024-07-22,-0.0024807201319114896
300391.SZ,2024-07-22,0.0010469216671376812
688125.SH,2024-07-22,0.00048579152424279735
688627.SH,2024-07-22,-0.0010556703497653535
688679.SH,2024-07-22,-0.00013608911987870716
920023.SH,2024-07-22,0.006502260549041032
300086.SZ,2024-07-23,-0.0004471381274347355
300189.SZ,2024-07-23,0.001015093690712215
300236.SZ,2024-07-23,-0.0034972807461012625
300321.SZ,2024-07-23,0.0019384282831300288
300344.SZ,2024-07-23,-0.0035588783664903443
300391.SZ,2024-07-23,0.0006538116782465156
688125.SH,2024-07-23,-0.00025277399610194445
688627.SH,2024-07-23,-8.401816809377219e-05
688679.SH,2024-07-23,0.004304362632111014
920023.SH,2024-07-23,0.0030629421608460955
300086.SZ,2024-07-24,-0.0009688981746234428
300189.SZ,2024-07-24,0.001461921217136075
300236.SZ,2024-07-24,0.0010498827936045322
300321.SZ,2024-07-24,0.001413267415370758
300344.SZ,2024-07-24,0.00042669476609106936
300391.SZ,2024-07-24,0.0009040686253117903
688125.SH,2024-07-24,-0.0007990914639688495
688627.SH,2024-07-24,0.00025630467919864275
688679.SH,2024-07-24,-0.0008078255978080106
920023.SH,2024-07-24,0.00013001279911937903
300086.SZ,2024-07-25,-0.0003087201748737315
300189.SZ,2024-07-25,0.001504158095043034
300236.SZ,2024-07-25,0.0005435360877219206
300321.SZ,2024-07-25,0.000252227969427612
300344.SZ,2024-07-25,0.0012231684085551562
300391.SZ,2024-07-25,0.002253110672846611
688125.SH,2024-07-25,-0.000760747771432756
688627.SH,2024-07-25,0.00013987823340814672
688679.SH,2024-07-25,-0.0002624403165121919
920023.SH,2024-07-25,0.003151640975204443
300086.SZ,2024-07-26,-0.001159728493346107
300189.SZ,2024-07-26,0.0021577730903257035
300236.SZ,2024-07-26,0.0015729258644715098
300321.SZ,2024-07-26,-4.42253386999039e-06
300344.SZ,2024-07-26,0.0007530190328302227
300391.SZ,2024-07-26,-0.0009939353871026464
688125.SH,2024-07-26,-0.0003088993612137719
688627.SH,2024-07-26,-0.00027191120543795956
688679.SH,2024-07-26,-0.00014350371524206621
920023.SH,2024-07-26,-0.003237525723180949
300086.SZ,2024-07-29,-0.0011838251493445215
300189.SZ,2024-07-29,0.0020842686571602652
300236.SZ,2024-07-29,0.008120556200499621
300321.SZ,2024-07-29,-0.00012165838951008154
300344.SZ,2024-07-29,-3.559436813009321e-05
300391.SZ,2024-07-29,0.002445878376684232
688125.SH,2024-07-29,-0.0003331029011776284
688627.SH,2024-07-29,-0.0003264238162489071
688679.SH,2024-07-29,-0.00024143370227530848
920023.SH,2024-07-29,-0.0018215188758865576
300086.SZ,2024-07-30,-0.000546499922046978
300189.SZ,2024-07-30,-2.817399455825253e-05
300236.SZ,2024-07-30,0.0019098419423347573
300321.SZ,2024-07-30,0.00026758085128663695
300344.SZ,2024-07-30,0.00012915078352489185
300391.SZ,2024-07-30,0.00011933640344783343
688125.SH,2024-07-30,9.389206382335504e-05
688627.SH,2024-07-30,-0.00041662944991099617
688679.SH,2024-07-30,0.00029482411224622215
920023.SH,2024-07-30,-0.0007130436657997634
300086.SZ,2024-07-31,-0.0007359609890488961
300189.SZ,2024-07-31,-0.0016422501272632484
300236.SZ,2024-07-31,0.0009319376877346319
300321.SZ,2024-07-31,-9.88922547352579e-05
300344.SZ,2024-07-31,-0.0011911943249476723
300391.SZ,2024-07-31,0.001413794337636411
688125.SH,2024-07-31,-0.00086771125885865
688627.SH,2024-07-31,0.0007831899050806314
688679.SH,2024-07-31,-0.00011274968351240145
920023.SH,2024-07-31,-2.4364380294792374e-05
300086.SZ,2024-08-01,-0.001103606069250296
300189.SZ,2024-08-01,-0.0005665833677219925
300236.SZ,2024-08-01,-0.0009092230794111786
300321.SZ,2024-08-01,4.41670939079435e-05
300344.SZ,2024-08-01,2.3108450728239084e-05
300391.SZ,2024-08-01,-0.000629638282802775
688125.SH,2024-08-01,-0.0005037322641843723
688627.SH,2024-08-01,5.160428778039439e-05
688679.SH,2024-08-01,0.0017042634740689004
920023.SH,2024-08-01,0.0008015299696915695
300086.SZ,2024-08-02,-0.001957278388441407
300189.SZ,2024-08-02,-0.0025531781568404136
300236.SZ,2024-08-02,-0.0006205616917293573
300321.SZ,2024-08-02,-7.740433122480886e-05
300344.SZ,2024-08-02,6.0526104019641814e-05
300391.SZ,2024-08-02,-0.0006396690835877654
688125.SH,2024-08-02,-0.0004897315236784515
688627.SH,2024-08-02,0.0004078620197375556
688679.SH,2024-08-02,-0.0004951179742526367
920023.SH,2024-08-02,-0.0003068556930798457
300086.SZ,2024-08-05,-0.0015210106072702707
300189.SZ,2024-08-05,-0.0021290182766037767
300236.SZ,2024-08-05,0.0004696065314542538
300321.SZ,2024-08-05,-0.000639269516819405
300344.SZ,2024-08-05,-0.0003724482545672358
300391.SZ,2024-08-05,-0.0009713151221624212
688125.SH,2024-08-05,-0.00040457850350795495
688627.SH,2024-08-05,0.0005288310951475448
688679.SH,2024-08-05,0.0003292749421217742
920023.SH,2024-08-05,4.64726869363308e-05
300086.SZ,2024-08-06,-0.0011616409965447946
300189.SZ,2024-08-06,0.00025457366990179356
300236.SZ,2024-08-06,0.004855872656554068
300321.SZ,2024-08-06,0.0006634252754169212
300344.SZ,2024-08-06,-0.00017425181144464026
300391.SZ,2024-08-06,0.0031990112854528865
688125.SH,2024-08-06,0.0009156662004336251
688627.SH,2024-08-06,0.0010200716894824232
688679.SH,2024-08-06,-0.0010063349501241291
920023.SH,2024-08-06,0.0011533129128635847
300086.SZ,2024-08-07,0.002625949443313963
300189.SZ,2024-08-07,0.005457141790031854
300236.SZ,2024-08-07,-0.001975303223141619
300321.SZ,2024-08-07,-2.8252055416517607e-06
300344.SZ,2024-08-07,0.00017326751458811589
300391.SZ,2024-08-07,-0.0005288966699079013
688125.SH,2024-08-07,-0.0006991268853622733
688627.SH,2024-08-07,-0.00028368694246855476
688679.SH,2024-08-07,-0.0008488955343335818
920023.SH,2024-08-07,0.00037122587616043493
300086.SZ,2024-08-08,-0.0021704526364094904
300189.SZ,2024-08-08,0.001103847766212509
300236.SZ,2024-08-08,0.0006637551058933575
300321.SZ,2024-08-08,0.0004972046708569313
300344.SZ,2024-08-08,-0.00044865010040452837
300391.SZ,2024-08-08,0.0009725735092476495
688125.SH,2024-08-08,-0.00024869892161606433
688627.SH,2024-08-08,-0.0014948440087038466
688679.SH,2024-08-08,-0.0005992831368770871
920023.SH,2024-08-08,-0.0001266576322414079
300086.SZ,2024-08-09,-0.0030242193230894453
300189.SZ,2024-08-09,0.0006131879865578708
300236.SZ,2024-08-09,-0.002414853881346068
300321.SZ,2024-08-09,0.0007434757389629729
300344.SZ,2024-08-09,-0.0015315880012234909
300391.SZ,2024-08-09,0.001140855432973001
688125.SH,2024-08-09,-5.152783583274985e-05
688627.SH,2024-08-09,-0.0012891099265529293
688679.SH,2024-08-09,-0.001492957017299974
920023.SH,2024-08-09,-0.0007118449106026158
300086.SZ,2024-08-12,-0.0017505545725473425
300189.SZ,2024-08-12,0.0009124701926813107
300236.SZ,2024-08-12,-0.0023773215337189123
300321.SZ,2024-08-12,0.0009662588118939468
300344.SZ,2024-08-12,-0.0026856854764560345
300391.SZ,2024-08-12,-0.0008247226934788245
688125.SH,2024-08-12,-0.0009607494614928352
688627.SH,2024-08-12,-0.0004950777332021544
688679.SH,2024-08-12,-0.003117981444623464
920023.SH,2024-08-12,-0.00044527559526959525
300086.SZ,2024-08-13,0.002935189336456111
300189.SZ,2024-08-13,0.0008611112833521819
300236.SZ,2024-08-13,0.0006406432878103124
300321.SZ,2024-08-13,-0.00012501074721027786
300344.SZ,2024-08-13,-0.00036650198778471517
300391.SZ,2024-08-13,-0.0004405672431233171
688125.SH,2024-08-13,-0.003159645340802842
688627.SH,2024-08-13,-0.0010852487654801658
688679.SH,2024-08-13,-0.0021905177618892825
920023.SH,2024-08-13,-0.00021532431425360613
300086.SZ,2024-08-14,0.003316841461332282
300189.SZ,2024-08-14,0.0002420495589207634
300236.SZ,2024-08-14,0.0016379698333184953
300321.SZ,2024-08-14,-0.000334878590376651
300344.SZ,2024-08-14,0.0007207026215200905
300391.SZ,2024-08-14,-8.319043721991871e-05
688125.SH,2024-08-14,-0.0018404727070691382
688627.SH,2024-08-14,-0.0006559494540641082
688679.SH,2024-08-14,-0.001918236043558268
920023.SH,2024-08-14,-0.0007145331108604125
300086.SZ,2024-08-15,0.0026418128544132254
300189.SZ,2024-08-15,0.0070180614339090145
300236.SZ,2024-08-15,0.001202669149700558
300321.SZ,2024-08-15,0.00022614116054318767
300344.SZ,2024-08-15,0.00104882569699411
300391.SZ,2024-08-15,-0.0009626709390490478
688125.SH,2024-08-15,-0.003717739305510834
688627.SH,2024-08-15,2.1109789507764426e-05
688679.SH,2024-08-15,0.0001536900224563774
920023.SH,2024-08-15,-0.0008519597488598006
300086.SZ,2024-08-16,0.00952408522070576
300189.SZ,2024-08-16,0.006818990025109051
300236.SZ,2024-08-16,-0.00141099537890349
300321.SZ,2024-08-16,-0.0010980910062346045
300344.SZ,2024-08-16,0.0012729381955653473
300391.SZ,2024-08-16,-0.003890285912889752
688125.SH,2024-08-16,-0.0036329841890638754
688627.SH,2024-08-16,0.0017826180330377534
688679.SH,2024-08-16,-0.0014015280233941362
920023.SH,2024-08-16,0.0020126454865088635
300086.SZ,2024-08-19,0.00810846789497621
300189.SZ,2024-08-19,0.0018668137999717377
300236.SZ,2024-08-19,-0.0004252804837242625
300321.SZ,2024-08-19,-0.0030828980888762407
300344.SZ,2024-08-19,-0.0009914752306526438
300391.SZ,2024-08-19,-0.0034328760420831482
688125.SH,2024-08-19,-0.00426692939641804
688627.SH,2024-08-19,0.009306008726629556
688679.SH,2024-08-19,-0.0007900459632934368
920023.SH,2024-08-19,0.005011028207567699
300086.SZ,2024-08-20,-0.0006985280932342338
300189.SZ,2024-08-20,0.001597784803926075
300236.SZ,2024-08-20,-0.0015832397125341
300321.SZ,2024-08-20,-0.0034485095446150633
300344.SZ,2024-08-20,-8.15816358732481e-06
300391.SZ,2024-08-20,-0.0021067679148301277
688125.SH,2024-08-20,-0.0027206361295088297
688627.SH,2024-08-20,-0.002880057408249226
688679.SH,2024-08-20,-0.0016142712127017202
920023.SH,2024-08-20,2.4544572607674534e-05
300086.SZ,2024-08-21,-0.001202928088223537
300189.SZ,2024-08-21,0.002511164348111213
300236.SZ,2024-08-21,-0.0012032491362491112
300321.SZ,2024-08-21,-0.003448881224553819
300344.SZ,2024-08-21,1.9477608127627306e-05
300391.SZ,2024-08-21,-0.0018842268398242615
688125.SH,2024-08-21,-0.0029988792060130424
688627.SH,2024-08-21,0.00012608628452827705
688679.SH,2024-08-21,-0.0006450427270373225
920023.SH,2024-08-21,0.0010934122705030433
300086.SZ,2024-08-22,-0.0002536305709062452
300189.SZ,2024-08-22,0.001160489172536475
300236.SZ,2024-08-22,-0.0020066511089400366
300321.SZ,2024-08-22,-0.0036257568337958747
300344.SZ,2024-08-22,-0.001075281584163982
300391.SZ,2024-08-22,-0.0023513891985168043
688125.SH,2024-08-22,-0.002523061734350598
688627.SH,2024-08-22,-0.0005527210737835912
688679.SH,2024-08-22,-0.0008840117046658741
920023.SH,2024-08-22,0.0025453080966770323
300086.SZ,2024-08-23,-0.00020927407585837472
300189.SZ,2024-08-23,0.0070458897549632304
300236.SZ,2024-08-23,-0.003469329544456707
300321.SZ,2024-08-23,-0.004372403494428072
300344.SZ,2024-08-23,-0.0008001512207122241
300391.SZ,2024-08-23,-0.0010191101767685945
688125.SH,2024-08-23,-0.00366808713989834
688627.SH,2024-08-23,0.0013249600396262548
688679.SH,2024-08-23,0.0003995180771368395
920023.SH,2024-08-23,0.005232475427146063
300086.SZ,2024-08-26,0.004442790537184494
300189.SZ,2024-08-26,0.005401881848523467
300236.SZ,2024-08-26,-0.0013204075937395556
300321.SZ,2024-08-26,2.9192685147527052e-05
300344.SZ,2024-08-26,-0.00020773995455155891
300391.SZ,2024-08-26,-0.0028057050103267897
688125.SH,2024-08-26,-0.0009611074052037049
688627.SH,2024-08-26,0.0013251485334773406
688679.SH,2024-08-26,-0.0007755964862897471
920023.SH,2024-08-26,0.004371132384267849
300086.SZ,2024-08-27,0.004508296439558129
300189.SZ,2024-08-27,0.005209135818127497
300236.SZ,2024-08-27,-0.0013251370616500348
300321.SZ,2024-08-27,-7.599053334408483e-05
300344.SZ,2024-08-27,0.00010652793472841723
300391.SZ,2024-08-27,-0.00458437484513344
688125.SH,2024-08-27,-0.0025670273210908886
688627.SH,2024-08-27,0.0017714451589235525
688679.SH,2024-08-27,-0.000340420934553347
920023.SH,2024-08-27,0.004674034103070908
300086.SZ,2024-08-28,0.005274980902484018
300189.SZ,2024-08-28,0.005787766035176703
300236.SZ,2024-08-28,0.00375692646227607
300321.SZ,2024-08-28,-0.00016065991550695823
300344.SZ,2024-08-28,-7.266321345453144e-05
300391.SZ,2024-08-28,-0.00427485326496598
688125.SH,2024-08-28,5.905788720400303e-06
688627.SH,2024-08-28,0.0009379877137389804
688679.SH,2024-08-28,-0.00021625176563207704
920023.SH,2024-08-28,0.004577134927612506
300086.SZ,2024-08-29,0.005552178114327879
300189.SZ,2024-08-29,-0.0009959943687253953
300236.SZ,2024-08-29,-0.00024771755583507534
300321.SZ,2024-08-29,0.0002948809277210796
300344.SZ,2024-08-29,-0.0006425158528087123
300391.SZ,2024-08-29,-0.004315187765227425
688125.SH,2024-08-29,-0.0030405176049412477
688627.SH,2024-08-29,0.001913541291078261
688679.SH,2024-08-29,0.00023580065986146347
920023.SH,2024-08-29,0.004696875411990149
300086.SZ,2024-08-30,0.0035594338502567113
300189.SZ,2024-08-30,0.0014538612982460729
300236.SZ,2024-08-30,-0.0012006989667269806
300321.SZ,2024-08-30,-0.0005711227644803415
300344.SZ,2024-08-30,-0.0002562673159121146
300391.SZ,2024-08-30,-0.0025166583468937153
688125.SH,2024-08-30,-0.0035500381605951315
688627.SH,2024-08-30,5.664998994251691e-05
688679.SH,2024-08-30,-0.0006425565127889902
920023.SH,2024-08-30,0.00430281981012231
300086.SZ,2024-09-02,0.005438757954613013
300189.SZ,2024-09-02,-0.0013685691541164397
300236.SZ,2024-09-02,-0.0021284878992768796
300321.SZ,2024-09-02,-7.025547772504715e-05
300344.SZ,2024-09-02,-0.0010085481999901015
300391.SZ,2024-09-02,0.000534436009119454
688125.SH,2024-09-02,-0.0033766667471524844
688627.SH,2024-09-02,0.0007467570670937085
688679.SH,2024-09-02,0.00018448332999093967
920023.SH,2024-09-02,0.004450305744246476
300086.SZ,2024-09-03,0.004389846508814354
300189.SZ,2024-09-03,0.0009556076436380409
300236.SZ,2024-09-03,-0.0003625397758507868
300321.SZ,2024-09-03,-0.000797176412485283
300344.SZ,2024-09-03,0.00017355526562512749
300391.SZ,2024-09-03,-0.0005509351529844764
688125.SH,2024-09-03,-0.003705843499861903
688627.SH,2024-09-03,-0.0017610822803176157
688679.SH,2024-09-03,0.0010247586845424446
920023.SH,2024-09-03,0.004662388191239708
300086.SZ,2024-09-04,-0.001999158663286415
300189.SZ,2024-09-04,0.0037373960414897795
300236.SZ,2024-09-04,-0.0006505964135678872
300321.SZ,2024-09-04,-0.00047776015533501425
300344.SZ,2024-09-04,0.0016775814915497929
300391.SZ,2024-09-04,-0.004659231774997521
688125.SH,2024-09-04,0.0013947079442985428
688627.SH,2024-09-04,-0.0023372259193442124
688679.SH,2024-09-04,0.0011656833265953443
920023.SH,2024-09-04,0.0045482228077401215
300086.SZ,2024-09-05,0.00011697153449202538
300189.SZ,2024-09-05,0.004528436346697237
300236.SZ,2024-09-05,-0.0010237125422088151
300321.SZ,2024-09-05,-0.001924295818600502
300344.SZ,2024-09-05,-0.0006955865458624011
300391.SZ,2024-09-05,-0.004758736529047391
688125.SH,2024-09-05,-0.0028350501782650073
688627.SH,2024-09-05,-0.0023438583481569094
688679.SH,2024-09-05,0.0003832027504352399
920023.SH,2024-09-05,0.00502686688857948
300086.SZ,2024-09-06,-0.0013937210067591535
300189.SZ,2024-09-06,0.0031007342836059095
300236.SZ,2024-09-06,-0.0009482831934661401
300321.SZ,2024-09-06,-0.001890371892723437
300344.SZ,2024-09-06,-0.0008273557717810999
300391.SZ,2024-09-06,0.00017234084576437563
688125.SH,2024-09-06,0.001305430323642041
688627.SH,2024-09-06,0.0020948983754899776
688679.SH,2024-09-06,0.0002431066410501628
920023.SH,2024-09-06,-0.001357473945140123
300086.SZ,2024-09-09,0.006236483845611202
300189.SZ,2024-09-09,0.003224983319230353
300236.SZ,2024-09-09,0.0005886143117436727
300321.SZ,2024-09-09,-0.0017342578141210522
300344.SZ,2024-09-09,0.00047815999388540716
300391.SZ,2024-09-09,6.802042852385512e-05
688125.SH,2024-09-09,-0.0007919120993485052
688627.SH,2024-09-09,0.0009186411535303633
688679.SH,2024-09-09,0.0005154441063069163
920023.SH,2024-09-09,-0.0003368178958678754
300086.SZ,2024-09-10,0.002878226779839312
300189.SZ,2024-09-10,0.0031332915683491263
300236.SZ,2024-09-10,-0.002266675999857872
300321.SZ,2024-09-10,-0.0014070630734151885
300344.SZ,2024-09-10,-0.0002104785567086719
300391.SZ,2024-09-10,0.0005094235065280669
688125.SH,2024-09-10,0.001616959933195173
688627.SH,2024-09-10,-0.0012355029635004444
688679.SH,2024-09-10,-0.0004266517118593004
920023.SH,2024-09-10,-0.0003457402561387654
300086.SZ,2024-09-11,0.0029599446965026858
300189.SZ,2024-09-11,0.0022477997024248505
300236.SZ,2024-09-11,-0.0025898983502901443
300321.SZ,2024-09-11,-0.0014174498239923777
300344.SZ,2024-09-11,-0.0003392980424589005
300391.SZ,2024-09-11,-0.0024290437793358056
688125.SH,2024-09-11,0.002957359784171802
688627.SH,2024-09-11,-2.73996601810884e-05
688679.SH,2024-09-11,-0.0007595800097358143
920023.SH,2024-09-11,-0.0004673036249498714
300086.SZ,2024-09-12,0.0036266362794841536
300189.SZ,2024-09-12,0.0027470301197054714
300236.SZ,2024-09-12,-0.0006407806537707603
300321.SZ,2024-09-12,-0.001437088362247064
300344.SZ,2024-09-12,0.0015872286010961553
300391.SZ,2024-09-12,-0.00017828168496385335
688125.SH,2024-09-12,-0.0003401358556380302
688627.SH,2024-09-12,0.008888535939258478
688679.SH,2024-09-12,0.00036427107793617964
920023.SH,2024-09-12,0.0008195538424988782
300086.SZ,2024-09-13,0.00302023133916982
300189.SZ,2024-09-13,0.003060399885385582
300236.SZ,2024-09-13,0.0006352600320083194
300321.SZ,2024-09-13,-0.002111857591689968
300344.SZ,2024-09-13,0.001816967995819241
300391.SZ,2024-09-13,5.4110031111777985e-06
688125.SH,2024-09-13,-0.002223949759614802
688627.SH,2024-09-13,-0.0005759020507133726
688679.SH,2024-09-13,-0.0006247664439998906
920023.SH,2024-09-13,-0.0006582769697963734
300086.SZ,2024-09-18,0.00011020989919502503
300189.SZ,2024-09-18,0.002082631932735793
300236.SZ,2024-09-18,6.8723553794618046e-06
300321.SZ,2024-09-18,-0.001765971915575463
300344.SZ,2024-09-18,0.002525985656161069
300391.SZ,2024-09-18,0.0008226268913460544
688125.SH,2024-09-18,0.00022948784973511458
688627.SH,2024-09-18,-0.0011016929723261153
688679.SH,2024-09-18,-4.009333315235271e-05
920023.SH,2024-09-18,-0.0007086309564224705
300086.SZ,2024-09-19,0.002221495698252993
300189.SZ,2024-09-19,0.003185616392883433
300236.SZ,2024-09-19,-0.00017084806559415346
300321.SZ,2024-09-19,-0.0010596792710302159
300344.SZ,2024-09-19,0.0002860029946648284
300391.SZ,2024-09-19,0.0006631958737850249
688125.SH,2024-09-19,-0.0005598066176517879
688627.SH,2024-09-19,-0.0003811112160507539
688679.SH,2024-09-19,-0.001329215397312634
920023.SH,2024-09-19,-8.95187836669335e-05
300086.SZ,2024-09-20,0.002372519942459587
300189.SZ,2024-09-20,0.005017536247061505
300236.SZ,2024-09-20,0.0045953776414587935
300321.SZ,2024-09-20,0.0009103859905583551
300344.SZ,2024-09-20,0.0007195225780019842
300391.SZ,2024-09-20,0.00011650654073450863
688125.SH,2024-09-20,-0.0006541154995582258
688627.SH,2024-09-20,-0.0004921867556141799
688679.SH,2024-09-20,0.007248423542188394
920023.SH,2024-09-20,-0.0003519706741618365
300086.SZ,2024-09-23,0.011644191191709808
300189.SZ,2024-09-23,0.004573253572480634
300236.SZ,2024-09-23,-0.0013207900780587028
300321.SZ,2024-09-23,0.0003504238693672383
300344.SZ,2024-09-23,0.000350340029539191
300391.SZ,2024-09-23,0.000350418048549128
688125.SH,2024-09-23,0.0003504173749220348
688627.SH,2024-09-23,0.00035043947364668044
688679.SH,2024-09-23,0.00035043472611337743
920023.SH,2024-09-23,0.0003504589507932264
300086.SZ,2024-09-24,0.0003504231332645398
300189.SZ,2024-09-24,0.0003504265482840888
300236.SZ,2024-09-24,0.0003503950837648518
300321.SZ,2024-09-24,0.00035042511628182593
300344.SZ,2024-09-24,0.0003504332888186301
300391.SZ,2024-09-24,0.0003504396953950553
688125.SH,2024-09-24,0.0003504222752404266
688627.SH,2024-09-24,0.0003504403378481212
688679.SH,2024-09-24,0.00035043352663259044
920023.SH,2024-09-24,0.00035045615815520434
300086.SZ,2024-09-25,0.0003503724273185559
300189.SZ,2024-09-25,0.0003504031218037694
300236.SZ,2024-09-25,0.00035038469747580755
300321.SZ,2024-09-25,0.0003503992681093843
300344.SZ,2024-09-25,0.0003504142586802505
300391.SZ,2024-09-25,0.0003504422880428545
688125.SH,2024-09-25,0.0003503425696766452
688627.SH,2024-09-25,0.0003504239440641194
688679.SH,2024-09-25,0.0003504104100228481
920023.SH,2024-09-25,0.00035050720058976844
300086.SZ,2024-09-26,0.00035037043604948224
300189.SZ,2024-09-26,0.0003503899452735659
300236.SZ,2024-09-26,0.00035043208166443977
300321.SZ,2024-09-26,0.0003504266258324789
300344.SZ,2024-09-26,0.00035034485225831025
300391.SZ,2024-09-26,0.0003504299007662503
688125.SH,2024-09-26,0.00035041620060607563
688627.SH,2024-09-26,0.0003504505449207178
688679.SH,2024-09-26,0.00035043218086558956
920023.SH,2024-09-26,0.00035046746737043796
300086.SZ,2024-09-27,0.0003504273994574457
300189.SZ,2024-09-27,0.00035041761131080656
300236.SZ,2024-09-27,0.0003504658193555474
300321.SZ,2024-09-27,0.0003504111104351918
300344.SZ,2024-09-27,0.0003504441371963227
300391.SZ,2024-09-27,0.000350438765230206
688125.SH,2024-09-27,0.00035038013540485455
688627.SH,2024-09-27,0.0003504296455884555
688679.SH,2024-09-27,0.0003504154824414658
920023.SH,2024-09-27,0.00035028884758221175
300086.SZ,2024-09-30,0.0003504759110161725
300189.SZ,2024-09-30,0.00035043568897407117
300236.SZ,2024-09-30,0.0003504667079552385
300321.SZ,2024-09-30,0.00035041349212962383
300344.SZ,2024-09-30,0.0003503712703785093
300391.SZ,2024-09-30,0.00035043838393410994
688125.SH,2024-09-30,0.0003503195829758127
688627.SH,2024-09-30,0.0003503974523557445
688679.SH,2024-09-30,0.0003504080807668311
920023.SH,2024-09-30,0.00035041063259771396
300086.SZ,2024-10-08,0.00035035590341820716
300189.SZ,2024-10-08,0.00035061872121380024
300236.SZ,2024-10-08,0.00035059252660268387
300321.SZ,2024-10-08,0.0003503504513816692
300344.SZ,2024-10-08,0.00034994074996414913
300391.SZ,2024-10-08,0.00035026086762573495
688125.SH,2024-10-08,0.0003498879367960993
688627.SH,2024-10-08,0.0003504507422971727
688679.SH,2024-10-08,0.00034996940953821123
920023.SH,2024-10-08,0.00034999407414516186
300086.SZ,2024-10-09,0.00034980208416324936
300189.SZ,2024-10-09,0.0003502567263955541
300236.SZ,2024-10-09,0.00035068174178233227
300321.SZ,2024-10-09,0.0003503502532992669
300344.SZ,2024-10-09,0.0003497837410528061
300391.SZ,2024-10-09,0.00035026039596263895
688125.SH,2024-10-09,0.0003499934100903774
688627.SH,2024-10-09,0.0003506909570867471
688679.SH,2024-10-09,0.00035004826567434845
920023.SH,2024-10-09,0.00034991459538303313
300086.SZ,2024-10-10,0.0003502022491083897
300189.SZ,2024-10-10,0.0003504471112611717
300236.SZ,2024-10-10,0.00035118100662491524
300321.SZ,2024-10-10,0.00035039835990183406
300344.SZ,2024-10-10,0.00035041632542691327
300391.SZ,2024-10-10,0.0003503981756590113
688125.SH,2024-10-10,0.00035046444082780767
688627.SH,2024-10-10,0.00034929574154490025
688679.SH,2024-10-10,0.00035098596978708343
920023.SH,2024-10-10,0.0003505705456293557
300086.SZ,2024-10-11,0.00035005514651657795
300189.SZ,2024-10-11,0.00035025648806581147
300236.SZ,2024-10-11,0.0003502871591228988
300321.SZ,2024-10-11,0.0003503956908969732
300344.SZ,2024-10-11,0.0003500006485532354
300391.SZ,2024-10-11,0.00035037172515196466
688125.SH,2024-10-11,0.00034996545226313253
688627.SH,2024-10-11,0.00034961065144681455
688679.SH,2024-10-11,0.00035006305143231437
920023.SH,2024-10-11,0.00035014319905474634
300086.SZ,2024-10-14,0.0003504922482027825
300189.SZ,2024-10-14,0.0003503763193696208
300236.SZ,2024-10-14,0.00034997104485796427
300321.SZ,2024-10-14,0.00035044187407089374
300344.SZ,2024-10-14,0.00035014012109197724
300391.SZ,2024-10-14,0.00035039257759081956
688125.SH,2024-10-14,0.00035022870581550664
688627.SH,2024-10-14,0.0003502670288944592
