ret_1_L1_z120,range_hl_L1_z120,macd_signal_L1_z120,y_ret_k
0.6827539587903911,-0.2574994231560679,1.49170669421892,-0.0136500911956825
-0.6857433748773326,0.3830231919451147,1.354460681390811,0.0194253862030557
-1.2251466690053945,1.4566603827935165,1.1974962311732715,0.0153753483077345
1.6576586452021684,1.3368865631584033,1.067283595295222,-0.012356136191481
1.0674128203378792,0.4455827977721403,0.9799614616476764,0.006809307117463
-0.8127740984351359,-0.0264754029373392,0.9047790395361482,-0.0067766379881322
0.530228051633146,-0.0869020575189495,0.850122481947046,0.0122364698633588
-0.6842485133982141,0.9248120406174376,0.7951777961867246,0.0091929411316995
1.0741982960078702,0.4872705590856017,0.7635050683249207,-0.0051211670115125
0.5167393612894023,-1.1544058252328728,0.757358171766675,0.0039441222570621
-0.1589079270721438,-0.6511479328739206,0.7626989603651683,-0.010419372517001
-0.023352049418868,-0.4945777682749825,0.7729524548723457,0.0010901511149854
-0.8337672657115309,-1.102326921666986,0.7667792335240229,-0.007354317162955
0.2607109298213629,-0.7022023439069309,0.7544831977815997,0.0149927241677756
-0.4287976759369348,0.0844045788068142,0.7286261096182259,-0.0042089218108364
0.955001318266611,-0.7726901396083606,0.7138600717855643,-0.0012310781027892
-0.1599290391321987,0.4238948045930432,0.702106486709966,0.0011681708925499
-0.4355152575723374,0.2894448507445856,0.6824496159032045,3.0824719382760435e-05
0.1233506922161685,-0.585485138504862,0.6600526538862962,0.0059513926560288
0.2625531022623685,-1.092485089914271,0.6412226586938274,0.0043136181249163
0.4003814430485174,-1.1689890613515868,0.6326532586726297,-0.0038083679190257
0.5358902621058945,-1.760998173155056,0.6409067951329376,0.0002562216130579
-0.4503327554586009,0.2089294129023242,0.6487221483707118,-0.0024475008653526
-0.1673940385239425,-0.4434618346910279,0.6511545755933333,-0.0114600571227185
-0.0245156590512678,-1.5319603072005554,0.6483255471159325,-0.0021888042050667
-1.3000611630513352,-0.9661549611876468,0.6140791942806556,-0.0051104970751383
-0.3002118596203272,-0.9070802040188825,0.5544502989024589,-0.0024781745013693
-0.1539778962616327,-1.3765010106037934,0.4775962581678968,0.0091352341742101
-0.1534546053728457,-1.4878381067932014,0.3896500618176831,-0.0030315719275154
0.4370175760670307,0.0030242509651935,0.3072158160296122,-0.0006574737712653
-0.3044122950474625,-0.6339639418748753,0.2255842700462443,-0.0022942521041059
-0.1553225659483836,-1.1268390900097924,0.1449546733040534,-0.0050034524686825
0.1442358889688528,-1.551285640507629,0.0716857364230364,-0.0015791683084142
-0.6056499173168192,-1.3740024850604395,-0.0057215443288775,-0.0102741610367613
-0.1524809943353707,-0.1559346670301022,-0.0849114056191546,0.0223148956691994
-0.9104243971246636,0.8372208394865357,-0.1795662562358461,0.0018577773721488
1.9744498398610304,0.7161749397570177,-0.2382879866513606,-0.0062334397562813
0.4365234496369384,-1.435702325425194,-0.2615075687865449,-0.0009600236702055
-0.754232410408755,-0.8234013551752842,-0.2763318224033311,-0.0094934142811619
-0.1566573994400126,-0.922397051330712,-0.2876951646806305,-0.0041766509263464
-0.7581795990669616,-0.8998974510779826,-0.3114876937722891,0.0026601286037359
-0.3035019180113129,-1.5924289938284355,-0.3475194879189354,0.0139029948346829
0.3110719536390762,-0.6750505305373553,-0.3822160099666171,0.0055246526624939
1.2230450476417676,0.6505256116966628,-0.3878601719654878,0.011907744640768
0.1423148105710382,-0.7378426028988909,-0.3709128271533991,-0.0020740731250206
1.1967111720292696,-0.6137530220753811,-0.3141283566636187,-0.0043191196934025
-0.318165346826476,-0.7860179105801433,-0.2404226775572987,-0.0005360573571587
-0.3191664891242495,2.232137745946782,-0.1669405597741942,-0.005419038935104
-0.0115517903358244,-0.6416316854557941,-0.0972156050761362,-0.0201696200010316
-0.6113905119922748,-0.414683840980844,-0.0463026434286896,-0.0136466660076803
-1.800409663457809,1.0166374307102308,-0.0485210135228266,-0.0078399388530041
-1.351950920797393,-0.7749205723627773,-0.1125543335434477,0.009847047462332
-0.5883528546447009,-0.478435844672543,-0.2238960261749173,0.0035451341526868
0.962464071626789,-1.1308479980370725,-0.338256012122055,-0.0001486608779404
0.6328730485733514,0.9649411275487948,-0.4342197113311818,0.0033501191111002
-0.1325291147275152,0.8007580236621658,-0.515194620777556,0.003035125083036
0.3136282622206121,0.064190267687588,-0.574727865866272,0.0040343821517094
-0.001187222627827,-0.6362800410110875,-0.6162207742765524,0.0101619730906965
0.7770506680660625,-1.3645527468212806,-0.6268982885099879,-0.0014347988917952
0.4551189671353912,-0.211336804558986,-0.6069853108974869,-0.0105458899706561
-0.0169357339902708,-0.5434968117332668,-0.5679865304486429,0.0052519122057304
-0.9388420496245596,0.0878162253198018,-0.537100005636763,-0.0031192883120717
0.455655116237379,-0.7923543800204752,-0.5024683548494909,0.0010708979036253
-0.3332182072388375,-1.3666037663736508,-0.4728991820052676,-1.9967212918303723e-05
0.4556919313084653,0.3624180204624668,-0.4377388003587026,0.0058038116013761
-0.0320233428188309,0.0044114149013552,-0.400576798554134,0.0015232618448204
-0.0252361393674202,-1.623387067705844,-0.3636672368893892,-0.0054701110245838
0.2898044725719247,-0.7349610238965142,-0.3221271307620413,0.0081878713486445
-0.5047656299179143,-0.9319683511937892,-0.2892710416698516,-0.0018845411971816
0.7687017952826407,-0.1088480756215862,-0.2472679860148012,-0.0064371751922281
-0.3507375137997701,-1.120750392157982,-0.2081600028170207,0.0071908724133973
-0.5027733167850865,-1.2774995227025283,-0.1825996644844849,0.0009581971064434
0.4488679849975637,-1.5598427718062036,-0.1572327102682284,0.0071254883108882
0.5993713750793714,-0.372727962976324,-0.1203956077935962,0.0205958476144323
0.2710003111298131,-0.6200089387345212,-0.0720637331309499,0.0188870952112842
1.805935077245712,1.8637670248463545,0.0201389069803163,-0.0006749684733876
2.16535223991466,3.020117175915417,0.1842979241724402,0.0248114631740965
-0.2486131075066507,1.9085073903632952,0.3808149156619932,-0.0166621288887457
2.082018448389221,2.434442187786712,0.636321509618764,-0.01172429850939
-1.3809277163883096,2.386345861053202,0.8828894919592394,0.0113589986014648
-1.5155055366997778,2.066898847492744,1.0738023282805038,-0.0136237649867094
0.908579175952095,-0.20614945721257,1.2398753305022363,-2.5684137001880103e-05
-1.571249362104904,1.1211721535181671,1.3443274065207005,0.0185551064487559
0.1963375062465418,-0.2572050593470424,1.4081187390831955,0.0120739354396552
1.651077030833154,1.6009950191017597,1.4795703225413936,0.0115115799409624
1.02161622569666,4.983862815552004,1.5754932939626076,0.0501557022296799
1.030557969842745,3.082742075096161,1.7046939687125702,-0.0210583656477868
3.361521688572453,4.32336731137406,1.9503866582209608,-0.0349450824095828
-1.5603371630242833,2.794261614848592,2.205254736639502,-0.0034460222295766
-2.7985675730771336,3.37505326711296,2.349281374064684,-0.0101872287701418
-0.5056309331139749,0.831156131080709,2.399048341045442,0.0140829466569276
-0.761907116318608,0.4985231477943004,2.3642372285245106,-0.0030828916556854
0.8724137814003204,1.7361063333203763,2.290773968755789,-0.0081265584783142
-0.3478826147173158,0.618077131159868,2.181076140817905,0.0078152264845432
-0.885931961799125,0.4046529659104866,2.0266873307415763,-0.021203057278094
0.8665867368533138,0.4349309437084967,1.8717850272559693,-0.0023988133169819
-1.950582996767834,0.8352395208411411,1.6704683300199543,-0.0117017253400298
-0.0846223558488115,0.0156861066566611,1.4464701716116557,-0.0241520202174404
-1.3000392969990373,0.420403935947897,1.1832770084004145,0.0023373665556161
-2.2283719785737297,1.0888564899940545,0.8480824085522194,0.0037569788861708
0.2424722689234833,-0.0331124480432099,0.4883322996064025,0.0099289150051755
0.1193618791508602,-0.0950517896609362,0.1327836454810768,-0.002081665013575
1.2396613776699932,0.4988655396063476,-0.1703493812740711,-0.0026878847539322
-0.6017034064849409,0.8958048398108531,-0.4383178499467575,-0.011538279811991
-0.3158483599462761,-0.3210478780598626,-0.675611953316407,0.0121357029541664
-1.0421275800804644,-0.0569656790229402,-0.9036309201368858,0.0098263709792907
1.0166906834375038,-0.4276221947711898,-1.0855800661161172,-0.0090248113021992
0.8785813685736877,-0.3956571073330447,-1.2050165614464146,0.014589982701767
-0.4478672669462568,1.1052805051199162,-1.2874764586974885,0.014650855400107
1.1538256420418385,-0.5518242037221104,-1.312712520996252,-0.0002889203432808
1.551507292833931,0.3744394512140697,-1.2616552565017272,-0.0207761101590121
-0.1756698479299757,-0.8499827047547893,-1.1681148464829914,0.0037126963467724
-1.8492910849273625,-0.2208073690232584,-1.0964578818809216,-0.0045380446600326
0.4083922945104534,-0.3696467155999277,-1.0298078131346569,0.0042253743352824
-0.8689280676631206,0.0591782243536082,-0.9891455724545306,-0.0032268167331005
0.6906120770313249,-0.2673812474435741,-0.9473601878166984,-0.0099176624647358
-0.3041445238261426,-0.0695320925627909,-0.9126174603273128,-0.0132845043063036
-1.3284372689456496,-0.4907272839231957,-0.914809911783999,0.0020086321870775
-0.7682168527709525,-0.1252394274452624,-0.9562925827869596,-0.0182484794516106
-0.3158035592055181,-0.0580596826409069,-1.0252381317202253,0.004494184039868
-1.638753211904133,1.0926578255584067,-1.1446775996735812,0.0012123346081609
0.4519488043293429,-0.1832365615207493,-1.274105771581354,-0.0017486804185609
0.2864017969208634,-0.2049471193141683,-1.3906411427530787,0.0096485261925636
-0.4629305793203719,-0.6501881465902154,-1.4984748011918334,0.0087563134423211
0.9360198954372724,0.049666693351622,-1.5685847121490255,-0.0071898568825909
1.2138350013208463,-0.2407591919276879,-1.5793780681699567,-0.002393066405092
-0.611593685309378,-0.036672976471712,-1.5636113597770342,-0.0059227349775828
-0.4661426640447519,-0.5944831121775571,-1.5390054815902114,0.0004909222130904
-0.6095113262591272,-0.0916763802775346,-1.519960324687492,-0.0002683640984471
0.1673069416194947,-0.5748628808106411,-1.4977945480174346,0.0080027305539018
0.010450570829715,-0.9388793937413006,-1.4709518182011343,-0.0019956595278731
0.9313429199268034,-0.238911801718255,-1.4190328699026318,0.0226640991002582
-0.4621497484337326,-0.5318086873038926,-1.3612405265484746,0.0054984100397998
2.2496914228783367,0.1985862795792628,-1.250496378969455,-0.0040943794469295
0.563932509425287,-0.1896465672104449,-1.097695746281062,-0.0032044568441921
-0.3093168959763688,0.0323489669390515,-0.9314582484086456,0.0045331267855388
-0.4550982712489099,-0.8823777080131671,-0.7734968770202405,-0.0004027758214724
0.2779323940241318,-0.44443652273067,-0.6206767483042627,0.0029035599525661
0.1291672839225835,-0.4435239951348112,-0.4744418866622609,0.0063361734459825
0.2766044126451772,-0.5236930726850574,-0.3323681919947138,0.0209903825021637
0.1311285741144278,0.0167427880314853,-0.1963246001707909,-0.0002451257585095
1.998405770866171,0.361083728021134,-0.0242693275027347,0.0113458033850777
0.2495500614779237,0.114919291154973,0.1677632589506769,0.0216007858837807
1.0805897776003752,-0.0359795574764542,0.3878898677023767,0.0175506075497522
1.7244611756582022,1.5776639587646957,0.6550562999961096,-0.003943533155026
1.2659133847069188,0.381367800034763,0.9658036778914934,-0.0173990418760049
-0.0832415755414913,-0.2309593477890996,1.279011926153094,0.0140651117624752
-1.645720204046657,0.7372102011223457,1.527763338261943,0.0011005456239843
0.9845169603233004,0.2638066835739731,1.7389954953908355,-0.0078921899022073
0.1843834449860338,-0.3780660735044904,1.9112103374326133,0.0025190043305332
-0.8596045684204222,-0.4240095169236867,2.0213537741167973,-0.0002685053983447
-0.0756601380832972,-0.0296668644763843,2.079191531186407,-0.0152384332677747
0.3182401854230449,-0.5309717885729799,2.1032371004172425,-0.0296623062354275
-1.7564299742663227,-0.1070258534702676,2.0609110499851884,-0.0178815589733418
-2.4959890978582457,1.9893749327121688,1.922545529394799,0.0068944613333894
-1.7470061379806268,1.0035111944397743,1.6944514647169555,-0.0046938218395166
0.9164809871765264,-0.2277523307295307,1.4408447291199014,-0.0043857626285594
-0.4267474624037797,-0.758754586603509,1.172797975500922,-0.0052310459646344
-0.5649561778082965,-0.6076508390244386,0.8949812968745473,-0.0187340088536961
-0.4302802881915558,-0.0362379472958582,0.6138957512480577,0.0113055807265547
-1.5030670506771069,0.8957909059513369,0.3116214505352027,-0.0022046501013429
0.6611829142203685,-0.7401696425989306,0.0241899549163047,0.0001881947801387
0.1122466463800368,0.0932964439454466,-0.2368712784865503,0.006142923549389
-0.4210360219061836,-0.6855677608651157,-0.4757328731232733,0.018658497234977
0.8042208426075554,0.0664995499409898,-0.669522494232442,-0.0161944535832364
1.33313519386822,1.6265728983075278,-0.79436175088067,-0.0025880132685446
-1.0724240490593149,0.90368229452909,-0.890051699407377,-0.0072800201307668
-0.5463602060186973,-0.5961942936025617,-0.9713029630794016,0.0007582508468682
-0.6777277868997478,0.0356421230149138,-1.050425814999603,0.0184607968845194
0.3949839353267046,-1.202150797695487,-1.1126330198940582,-0.0142569527565258
1.3197868690515695,-0.4476167745558785,-1.1309585917336709,0.009071067776802
-0.9783973775031654,-0.1926581486962158,-1.138693114081679,-0.0082119158902823
0.6267513886892531,-0.9166911930225302,-1.1240459790289934,-0.0025398644305484
-0.7104889251602456,-0.3605697808568391,-1.108280856771526,0.0024540531650933
-0.5708859809599169,-1.1548115189783503,-1.1015141632119263,0.0060109501222336
0.5107279527614134,-0.8374623771295051,-1.087806543140749,-0.0049316441888889
0.2365428225749694,-1.4044087717605025,-1.0631974101720647,0.0127002496485069
-0.1681364443086348,-1.387031331754469,-1.0339983761852525,0.0004629884498892
0.7765451020584113,-0.6484898157414634,-0.9854055043643796,-0.0080845331417868
0.1022094906030587,-0.3838435897138349,-0.92284425234182,0.0076133177748902
-0.6931919544529027,-0.299854039782898,-0.8666738726833816,0.0011721189468256
0.7676130371692472,-0.4639440275727617,-0.7999442763066542,-0.0043546089622573
-0.0362663189612959,-1.0236076567223291,-0.7289277682915474,0.0131035421774672
-0.4352207373557651,-0.3031363980545569,-0.666027848779223,-0.0049659272358252
1.0269859101650225,0.177026256289333,-0.5889876618293166,-0.0015365167962696
-0.301777195703149,-0.6468863540407646,-0.5118557589543524,0.0011774086753373
-0.1693328188054659,-0.9325567021070384,-0.4408654486855715,-0.0076632715597957
-0.2973215390991499,-0.5444845165432369,-0.3823882145907019,-0.0113484093990838
-0.4310322615242072,-0.3275439494017051,-0.3426472082647311,-0.0019748028070024
-0.9509038237676958,-0.8576574085332836,-0.3352585410942746,0.0033413865764944
-0.2884259040353633,0.9182860373674612,-0.3534796698753668,0.0184027387792928
0.1112504193581357,-1.172582569849565,-0.3836110909632248,-0.004471695880906
1.569202934229737,0.0824386055309899,-0.3866421791625501,-0.0096216928047765
-0.5487940800285752,-1.2471218765015486,-0.3829130083862769,0.003656840896727
-0.4144720866780408,-0.8170579583790742,-0.382684316454333,-0.0069025192430409
0.2598357718508698,-1.4479417862308763,-0.3783602836576729,-0.0300781637023815
-0.5288125328924499,-0.5233955889724445,-0.3813035578164734,0.0012963363531821
-2.5375194631163467,1.76401495518489,-0.4439421927017783,-0.0036991170262489
0.4652975919687139,0.5546600156734351,-0.5304186763622717,-0.002618222995292
-0.5151501237728948,-0.8316556781662565,-0.6360670753171617,0.0167439887879843
-0.108551522060911,-1.3626962493644676,-0.7487824589257472,0.0062915108840819
1.5727582552358317,-0.4760673685790461,-0.828141232647123,0.002883326107933
0.4295993790682789,-0.0285612862890963,-0.8722877443703198,-0.0299321268365951
0.4261917656547384,-1.1009641727157762,-0.8818063558307649,0.0032967439581681
-2.523249007336816,0.7165145409394577,-0.9180410728451708,0.0063928869404099
0.3328550290523445,-0.971052222308089,-0.9610702318995028,0.0154235437015695
0.6171534002392047,-0.2252889468460971,-0.9927512750879725,-0.008186231370759
1.2402390426511445,-0.5945673226386432,-0.9919386711948346,0.0096811356782322
-0.6482722730159685,-1.191163025589554,-0.9827247655226456,-0.0068390727233924
0.793096420395084,0.0390717863556445,-0.9523237937630336,-0.0019569975273354
-0.39976694349113,-1.580527818549432,-0.9156494278518236,0.005128041509536
-0.1084806574559984,-1.333764916865232,-0.8766574070885128,-0.0050143199161537
0.4958244546427776,-0.0224402767728105,-0.8263059984121949,-0.0026965196146458
-0.6962693930006078,0.6966251887688398,-0.7832458682927221,0.0005433812180779
0.0424259093043647,-0.5703099827561443,-0.7441141063031576,0.012750491216291
0.05089796020119,-1.39812940704451,-0.7067356142486189,-0.0028906000020235
1.2470230950700951,0.0585165659682844,-0.6433306973719258,-0.0108012969522643
-0.4237694198064832,-1.172304724217298,-0.5730555741356593,0.0041285412200622
-1.0362087079584072,0.2490480924902033,-0.5228539743236909,0.0121368351929793
0.7843288864305079,-0.4663259153368462,-0.4690131200390627,-0.0058403324811061
0.7724262775116503,-0.072292972102351,-0.3967850671338245,-0.0038708696162526
-0.3073921975481735,-1.3640920937076004,-0.3225007971547944,0.0067150679094913
-0.1423836050895887,-0.2188595509954258,-0.2533664963504306,-0.0112848827043692
0.3176626519611819,0.022060044892939,-0.1833889705219035,2.3258754920707503e-05
-0.7665611374893334,0.7447304283359665,-0.1334662408479442,-0.0102960886363308
-0.4667523112257654,-0.983981685806664,-0.1088130286255031,0.0061313512106808
-0.7710700112453039,-0.5065597473150392,-0.1180571217631712,-0.0016086378315601
0.5039294413879322,-1.0499473050686037,-0.1365609349998384,-0.0059776164808983
0.0201588781500514,0.2453957865975034,-0.1589942475209275,-0.0192727020500492
-0.6046776260123253,-0.898369964762099,-0.1954650142096165,-0.015964240056017
-1.5523053692614115,1.2453196598822638,-0.2719366404691225,0.0021435222922823
-1.550890569126264,1.0619938790969337,-0.4020085054306894,0.0069344966758047
0.0598897989009615,0.2480279917660087,-0.5560461322234057,0.0122249360258304
1.0587394141934288,0.043633166856131,-0.6927069102312001,-0.0001865724036375
0.8684395746945371,2.8337642272716264,-0.7906982702700688,-0.004778194003106
-0.1160927409410021,-0.4962242282530021,-0.8594890145958403,-0.0067055991755673
0.0459935357269104,-0.7653653614738443,-0.903060966705062,-0.0172338108245094
-1.113444461968809,0.2642647174726821,-0.949345460050332,0.0032267196295341
-1.1205662501281952,1.9711487666011984,-1.0150591013624095,-0.0022269905207253
0.212002535372983,0.6819820318210527,-1.0818599927782877,-0.0043015623635184
-0.3093598556599278,-0.8161051577264109,-1.148738092100508,0.0070057714263065
-0.4734382964288157,0.656420317934759,-1.2180831363583065,0.0022278467435532
0.724333811728957,0.1854600107526488,-1.2677035686546057,0.0001351166800007
0.2024023721681229,0.0392563373391692,-1.2953883874944252,-0.0039964968151078
0.039960288575921,-1.0513635962155912,-1.3040572274224471,0.0076182111623439
-0.2908848370408196,-0.3679476046018209,-1.3025882051996067,0.009217237049512
0.734373444255582,-0.1434199676777317,-1.2776691865478882,-0.0067333525494407
1.3906338951673418,0.376716490087896,-1.2099959460024954,-0.0057894353227874
-0.9763430449554114,0.4207155462199524,-1.1358045328682354,0.0111277727235497
-0.3045623838551458,-0.6474642285004437,-1.0646788832064942,-0.0082004262414338
0.707020602237896,-1.3014676334203372,-0.9831271887126024,0.013766292949523
-0.2986989861106117,0.8986589898098671,-0.902651923037638,-0.017582915987833
1.0413058807279991,2.133494745277849,-0.8048310116522267,0.0055505303442211
-1.4707394092346853,1.411344852301192,-0.727216225503086,-0.0058708820639313
0.4090857183395031,0.480104604959911,-0.6566016781051208,-0.0082935538520887
-0.6225709168106822,-0.905670442176846,-0.6041367512784709,-0.0082752353833015
-0.6248937088930547,-0.5055190184046036,-0.5759517725033398,0.0033728639263819
-0.4481753479414735,-0.2626945068732094,-0.5712394904527005,0.0151777223757911
0.2499570988223268,0.0401587608067863,-0.575291497544627,-0.0118759118959268
1.4529977418208893,0.1069627541809671,-0.5560247849315515,0.0089444774573987
-0.9482297363149004,-0.1282489494114655,-0.5398513263597089,0.0042076927982872
0.6179692456826105,2.0337090410774583,-0.5138230624254255,-0.0035509184366787
0.6129239992806248,1.869293024607944,-0.4704926550521977,0.0045717419691555
0.0997319888144119,1.573891767205848,-0.4156898343305937,0.0194711584032281
0.6488638407763144,1.5268272850792497,-0.343697806912339,0.0101907498518494
1.708546395986417,1.7983735347032233,-0.2316532855133032,0.0171930063093654
1.1457837927573686,0.2096622728805903,-0.0754929027521793,0.0023765300730598
1.7912272772415962,1.6392940621879126,0.1408341542846065,-0.0100190045693521
0.5906964805574906,0.4805133502561937,0.4042943034853014,0.0011428207809731
-1.0846940852252045,0.9347162108163496,0.671451579589483,-0.0093604720962767
0.0858532267037376,0.4616143033591123,0.9393843689970628,0.0076352738029485
-0.4216074760589517,-0.0697106742153759,1.1957330285050245,0.0072796228371021
0.7727906264400197,2.4121909614376342,1.4623057589144597,0.0183884648760301
0.9256070474349398,1.3525098176510022,1.7577643871063315,-0.0077313391536383
1.943035104232564,1.0605818112229108,2.1139929725438487,0.0052143861986304
-1.0270857331548775,2.3260863230615514,2.4575472911702687,0.0201309697517142
0.3764339852798226,1.1388545686548244,2.766064153892753,-0.0014288761808569
2.7242724046848825,1.797519795087502,3.083345605778458,0.0214759147013827
-0.340009545565948,-0.4501531674233344,3.338178733687377,-0.0028941136775947
2.2595823822432872,3.030820604708365,3.56340592311871,0.0089344676484155
-0.5281796392887037,-0.7760050862206415,3.699951336667376,-0.028281999937371
1.0938247698560908,0.1319532380964276,3.776639302025598,0.0078668095286236
-2.8137928086239667,1.5596772849542373,3.723901305821008,-0.0075147904411024
0.611351386881791,-0.5816841258511571,3.611236991891259,0.0077650527883217
-0.649671175757708,-0.5155955080630616,3.452143719751381,-0.004283668265139
0.7993126379983722,-0.918559161884019,3.288408204201996,-0.0044474071726491
-0.655980841889256,-0.8642374369530578,3.111326416048714,0.0098809290171488
-0.6600642201401538,-0.7425770010674235,2.9184681285580494,-0.0036401238453628
1.426308497797954,1.0095392095669564,2.7498047165887347,0.0044865541495577
-0.6601554070624603,-0.2341638022059957,2.5858090033779324,-0.0053114808553107
0.3134200249947887,-0.2028713079557003,2.433679217868172,0.0008083994987271
-0.343218188779461,-0.9673430904175064,2.2854009271845177,-0.0042598781261763
-0.173340658457494,0.0032549664743754,2.139500990308246,-0.0101554879194127
-0.1795806706782972,-0.5924299424356593,1.995417043363123,0.0042887623956835
-0.9974661608276412,-0.1804695253630624,1.8391561119493285,0.008940205878825
-0.0070568061646233,-0.2234980361320045,1.6802571400538322,-0.00099669487893
0.8168712636225582,-0.6934824091161874,1.538481191338935,-0.0164799823066443
-0.0125576046792822,-0.8063554782942154,1.4111112683816958,0.0037566779798734
-1.303830154390307,-0.4126633306219865,1.2741678821905256,0.0143041409736865
0.3369123646054757,0.1825021320556797,1.1414658824137542,-0.0097500526286004
1.142796151022344,-0.4635735528939909,1.0350543813728303,0.0003377993350408
-0.9730496656129874,1.684939634780483,0.9317925953495664,0.0158602294292142
0.3314578218100918,-0.1493853398437098,0.839466118162258,0.0008198955185974
1.4503596628964377,-1.0702563649100487,0.7814806508928346,0.0041422264967474
0.3171781015493677,-0.4259593182180641,0.7515399969673549,-0.0054870663250761
-0.0084247427888393,0.0382613522288506,0.7388089940034449,0.0099018688560688
-0.6474544907402425,0.0636649520763183,0.7248294903351833,0.0100766662345588
1.5808514156727835,-0.6228989062176065,0.7361165393739765,-0.0080428966313454
0.6007359466106361,0.1139055930295599,0.7711490473839032,0.0096265064397884
-0.6627622058720025,-0.2563028146742855,0.8057906337904838,-0.0018939909270179
0.7463800051151853,0.9724325169433248,0.8491615842692755,-0.0031814551102432
-0.3523698443953824,-0.7976841805903542,0.8874920108022255,-0.0019656259856826
0.1350867608000334,0.588488048245585,0.9207338170465548,-0.0169057596626397
-0.5044330133079229,-0.0844437091220428,0.938377660175466,0.0265431729769722
-1.7564315973337925,1.029773645888438,0.913802689479798,-0.0054944393001188
2.623086899454276,1.4885604089017168,0.906887097383413,0.0095515765878384
-0.6435781932078634,0.2144780230949474,0.8980362964310004,-0.0013483226825263
1.1983955700672528,1.0400093197977556,0.906321225122109,0.0044533615462094
-0.2243719434313912,0.7840252698590002,0.9190072387771612,-0.0085444410319766
0.0832545345837304,0.8079481210454236,0.933185420593216,0.0069951650486761
-0.8540297452399048,1.127867607791292,0.9314941168047284,0.0018170580039853
0.7394571191079142,0.6676021339073549,0.9301514128490038,0.0091075447128918
0.2586363628374131,-0.1028352718937247,0.9313081114004688,0.0014526001227068
0.729589241198703,-0.2743004569148694,0.9438085618022394,0.0030314763135956
0.0709231151345516,-0.1314221149062928,0.9619668965309226,0.0418871740171722
-0.090629988767638,2.567094928182025,0.9793574139063376,0.0207466720905102
3.841626827345986,3.310282700764181,1.06372483845218,-0.0075899161979022
2.0723555170010384,-0.113792289861316,1.2186878947163466,2.885887069092874e-05
-0.5515252155662271,0.2890197631303774,1.3948205430896314,-0.0008141836527238
-0.4007121142358773,-1.1297543437686357,1.5617510723506771,0.0190841499663296
-0.1167694697945072,-0.4983070922902451,1.7056542890127513,0.0043099939057831
1.86391139438732,0.582024017385339,1.853161648863877,-0.0106275813475803
0.1484880816571959,0.2619797266929272,1.9890358440935527,0.0022293686743317
-1.241787532829771,-0.2310234715048345,2.0807944855835414,0.0177671450670457
0.0110442450926989,-0.1992730185436257,2.1340045910982446,0.0162824148198732
1.6623047517599467,0.8718031418332701,2.181892027982826,0.0209828676099268
